Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,1-Mar-23,404-02-912815-31,99.76,100,0.81,1544.03,1718.41,6.37,99.4,96.28,0,0,71.7,98.91,3.33,0.05,3.17,,,100,,0,-114.89,33.0821,87.39,0,100,29.91,90.38,,,167,168,311,323,10,10,0,0
,2-Mar-23,404-02-912815-31,99.62,99.86,0.96,1548.61,1333.25,6.6,99.21,97.59,100,0,81.62,100,0,0.05,1.52,,,100,,0,-113.87,35.4136,86.78,0,115,38.17,98.13,,,126,127,446,457,12,12,0,0
PB_ZQ_F8_OM_RUR215B_B,26-Feb-23,404-02-912815-32,99.23,99.89,0.39,1643.27,930.23,6.57,98.92,98.95,100,0,96.25,100,0.56,0.05,1.62,,,98.98,100,0,-113.15,43.4296,118.57,0,129,39.85,83.04,,,549,555,662,669,295,292,1,1
,27-Feb-23,404-02-912815-32,99.39,99.48,0.89,1352.73,750.11,6.19,98.32,97.95,0,0,91.4,100,0,0.06,1.55,,,99.7,100,0,-113.24,38.3611,124.27,0,186,51.19,84.34,,,352,358,622,635,338,337,2,2
,28-Feb-23,404-02-912815-32,99.45,99.77,1.36,1464.26,482.5,5.88,98.16,96.07,100,0,96.27,99.46,0.34,0.07,1,,,99.63,,0,-113.75,36.7644,112.06,0,201,44.67,86.73,,,534,544,783,815,272,271,0,0
,1-Mar-23,404-02-912815-32,99.89,99.94,0.58,1557.27,476.64,6.13,99.53,100,100,0,97.07,100,1.09,0.08,1.51,,,99.58,,0,-114.1,38.2394,108.43,0,119,40.9,85.23,,,420,422,441,441,237,236,0,0
,2-Mar-23,404-02-912815-32,99.94,99.88,0.33,1789.53,707.71,6.28,98.73,99.7,100,0,93.13,100,0,0.08,1.72,,,100,100,0,-112.96,39.0918,112.51,0,168,33.78,90,,,155,157,673,675,320,320,2,2
PB_ZQ_F8_OM_RUR215C_C,26-Feb-23,404-02-912815-33,99.24,99.87,0.16,1896.47,3440.93,8.59,99.17,99.32,100,0,74.34,100,0,0.06,1.83,,,98.04,,0,-113.54,46.354,107.93,0,87,33.11,71.88,,,120,121,585,589,51,50,0,0
,27-Feb-23,404-02-912815-33,99.56,100,0.57,1975.49,2363.32,8.87,97.79,98.47,100,0,78.55,100,0,0.1,2.13,,,96.61,,0,-112.56,45.0792,115.46,0,91,29.74,78.33,,,133,136,645,655,59,57,0,0
,28-Feb-23,404-02-912815-33,99.56,98.56,0.48,1453.33,1121.21,7.23,100,99.3,100,0,88.26,99.49,0,0.07,2.19,,,98.33,,0,-113.77,44.7888,106.55,0,207,40.51,73.7,,,130,130,564,568,60,59,0,0
,1-Mar-23,404-02-912815-33,99.56,99.96,0.5,1559.37,3191.79,8.44,96.52,99.01,100,0,75.18,100,0,0.09,0.81,,,99.23,,0,-114.13,47.9741,108.21,0,125,31.78,76.82,,,111,115,700,707,130,129,0,0
,2-Mar-23,404-02-912815-33,98.41,99.72,0.65,1513.68,690.72,7.72,98.68,99.72,100,0,89.29,100,0,0.03,0.59,,,98.57,,0,-113.57,39.9811,91.5,0,120,50.42,74.72,,,149,151,720,722,70,69,0,0
PB_ZQ_T1_IB_PLKS01D_D,26-Feb-23,404-02-822801-44,,,0,188.8,8,14.54,,,0,0,2.08,,,,,,,,,,-119.98,0,0,0,0,3,0,,,0,0,0,0,0,0,0,0
,27-Feb-23,404-02-822801-44,100,100,0,1403.95,49066.97,14.75,100,100,0,0,5.21,100,0,0,0,,,,100,0,-119.97,4.3902,1.11,0,19,7.67,0,,,15,15,21,21,0,0,15,15
,28-Feb-23,404-02-822801-44,100,100,0,1686.37,32765.38,14.56,,,0,0,5.44,100,0,0,0.01,,,,,0,-119.97,6.4183,1.49,0,17,16.36,0,,,0,0,0,0,0,0,0,0
,1-Mar-23,404-02-822801-44,100,100,0,470.52,22413,9.39,,,0,0,5.06,100,0,0,0,,,,,0,-119.99,0.6367,0.06,0,5,4.59,0,,,0,0,0,0,0,0,0,0
,2-Mar-23,404-02-822801-44,100,100,0,526.81,29262.07,11.24,,100,0,0,3.42,,0,0,0,,,,100,,-119.97,1.1214,0.18,0,0,3.87,0,,,0,0,17,17,0,0,1,1
PB_ZQ_T1_IB_PLKS01E_E,26-Feb-23,404-02-822801-49,98.85,100,0,3079.89,18234.86,11.46,96.67,100,0,0,8.46,100,0,0.01,0.21,,,100,95,0,-119.99,4.9308,0.6,0,8,10.54,0,,,29,30,25,25,1,1,20,19
,27-Feb-23,404-02-822801-49,99.88,100,0.07,901.7,12469.79,12.64,,99.82,0,0,34.18,99.82,0,0.01,0.12,,,,100,0,-119.66,37.926,70.93,0,566,44.86,0,,,0,0,567,568,0,0,473,473
,28-Feb-23,404-02-822801-49,99.93,99.94,0.05,935.66,16338.99,12.68,100,100,100,0,34.65,100,0,0.03,0.22,,,100,97.44,0,-119.82,39.7791,53.63,0,523,41.42,0,,,123,123,32,32,7,7,39,38
,1-Mar-23,404-02-822801-49,100,100,0.02,1236.66,14950.98,12.69,,99.74,100,0,38.5,100,0,0.01,0.11,,,,99.69,0,-119.9,38.4636,45.66,0,515,42.31,0,,,0,0,379,380,0,0,324,323
,2-Mar-23,404-02-822801-49,99.92,99.93,0.06,794,14949.17,12.4,100,99.71,0,0,38.3,100,0,0.01,0.24,,,100,99.7,0,-119.74,40.0359,48.88,0,445,49.78,0,,,132,132,344,345,4,4,332,331
PB_ZQ_T1_IM_DKL617D_D,26-Feb-23,404-02-10108-44,99.69,99.53,0.02,498.05,3933.42,7.99,99.35,99.67,0,0,75.02,100,0,1.65,2.42,,,100,99.18,0,-112,52.2855,1.18,0,107,53.12,0.26,,,1520,1530,7327,7351,34,34,245,243
,27-Feb-23,404-02-10108-44,99.75,99.87,0.07,877.7,3224.94,8.08,99.42,98.57,100,0,73.46,100,0,2.04,1.6,,,100,99.73,0,-111.51,58.5816,1.57,0,140,38.48,0.44,,,2235,2248,5672,5754,41,41,367,366
,28-Feb-23,404-02-10108-44,99.79,99.88,0.04,426.71,4475.37,7.87,99.5,99.59,0,0,66.03,99.08,0,1.3,0.46,,,100,99.17,0,-112.63,51.4951,1.54,0,110,49.77,0.51,,,1189,1195,6332,6358,25,25,363,360
,1-Mar-23,404-02-10108-44,99.76,100,0.01,670.89,2446.14,8.17,99.55,99.69,100,0,66.42,100,0,0.65,0.1,,,100,100,0,-112,50.6687,1.31,0,89,30.17,0.94,,,1098,1103,4771,4786,15,15,182,182
,2-Mar-23,404-02-10108-44,99.65,99.9,0.02,535.66,5262.93,7.95,99.21,99.17,100,0,73.05,100,0,1,2.11,,,100,99.06,0,-112.16,52.9027,1.44,0,121,45.1,1.55,,,1510,1522,4648,4687,24,24,320,317
PB_ZQ_T1_OM_AMS340A_A,26-Feb-23,404-02-826299-41,100,100,0.08,688.4,11488.93,10.99,99.49,100,100,0,33.87,100,0,0.17,1.98,,8.18,100,100,0,-107.87,27.0127,0.56,0,50,25.08,0.15,,,197,198,1144,1144,4,4,129,129
,27-Feb-23,404-02-826299-41,100,99.92,0.21,419.08,19809.52,9.74,98.71,100,0,0,33.06,100,0,0.05,1,,13.53,100,100,0,-111.01,36.887,0.92,0,75,25.72,2.01,,,153,155,710,710,2,2,336,336
,28-Feb-23,404-02-826299-41,100,99.66,0.31,412.13,12700.75,9.85,99.34,99.53,0,0,44.43,100,0,0.3,1.79,,12.26,100,100,0,-112.09,39.1677,1.13,0,125,24.86,2.22,,,151,152,641,644,9,9,267,267
,1-Mar-23,404-02-826299-41,100,100,0.11,593.47,18343.28,10.38,98.7,99.76,0,0,31.9,100,0,0.37,4.28,,9,100,99.36,0,-112.89,41.3376,0.96,0,117,27.94,1.54,,,76,77,410,411,5,5,157,156
,2-Mar-23,404-02-826299-41,100,100,0.47,253.82,51010.86,8.64,100,100,0,0,24.15,100,0,0.61,0.87,,9.48,100,100,0,-111.81,38.4223,0.64,0,120,10.31,0.38,,,13,13,66,66,3,3,208,208
PB_ZQ_T1_OM_AMS340B_B,26-Feb-23,404-02-826299-42,100,100,0,855.43,32197.42,12.24,98.8,100,0,0,13.39,100,0,0.33,0.24,,8.82,100,100,0,-111.06,14.0206,0.36,0,20,9.16,0,,,82,83,275,275,7,7,60,60
,27-Feb-23,404-02-826299-42,100,100,0,848.68,20849.35,11.57,100,99.17,0,0,13.64,100,0,0.22,0.28,,11.35,100,100,0,-113.76,15.9308,0.73,0,42,16.03,0,,,89,89,358,361,16,16,115,115
,28-Feb-23,404-02-826299-42,100,100,0,675.64,31727.29,10.87,100,98.75,100,0,21.49,100,0,0.4,0.71,,12.69,100,100,0,-114.88,18.7651,0.83,0,155,16.05,0,,,323,323,869,880,21,21,577,577
,1-Mar-23,404-02-826299-42,100,100,0,577.86,13239.26,9.14,99.1,97.67,0,0,18.17,100,0,1.02,2.87,,10.25,100,99.33,0,-115.2,15.2025,0.58,0,68,14.2,0,,,331,334,630,645,24,24,150,149
,2-Mar-23,404-02-826299-42,100,100,0,1111.22,13855.85,9.97,100,98.94,100,0,17.53,100,0,0.28,1.71,,10.7,100,99.52,0,-114.44,16.1848,0.5,0,67,22.03,0,,,243,243,746,754,27,27,207,206
PB_ZQ_T1_OM_AMS340C_C,26-Feb-23,404-02-826299-43,100,100,0,742.38,19839.4,11.82,98.87,99.49,100,0,25.29,100,0,0.18,0.55,,8.53,,100,0,-114.42,33.1533,0.79,0,89,20.6,1.2,,,175,177,1182,1188,0,0,123,123
,27-Feb-23,404-02-826299-43,99.79,100,0.16,911.28,12288.76,10.78,99.5,99.46,100,0,50.12,100,0,1.29,0.51,,10.53,100,99.49,0,-115.06,65.511,1.52,0,137,26.53,1.65,,,599,602,1649,1658,3,3,198,197
,28-Feb-23,404-02-826299-43,99.84,99.85,0.23,647.21,5744.56,10.14,99.27,99.41,100,0,64.14,99.53,0,0.13,0.32,,8.79,100,99.29,0,-116.32,50.8642,1.5,0,218,41.99,0.91,,,1498,1509,2546,2561,9,9,283,281
,1-Mar-23,404-02-826299-43,99.9,99.92,0.22,645.68,6528.73,9.43,98.6,99.01,100,0,60.96,100,0,0.03,0.43,,15.63,100,100,0,-114.8,48.243,1.83,0,27,38.16,0.7,,,1056,1071,2090,2111,1,1,44,44
,2-Mar-23,404-02-826299-43,99.95,99.8,0.11,713.92,13182.41,10.92,99.23,99.53,100,0,43.36,100,0,0.04,1.23,,13.57,100,100,0,-114.59,47.307,1.66,0,9,25.76,0.48,,,516,520,1888,1897,1,1,40,40
PB_ZQ_T1_OM_BTAL19A_A,26-Feb-23,404-02-816019-41,95.8,99.65,0.4,375.96,16272.76,10.34,100,100,0,0,17.98,100,0,1.68,1.63,,,100,98.2,0,-110.45,25.167,0.43,0,67,22.4,0,,,69,69,38,38,8,8,111,109
,27-Feb-23,404-02-816019-41,99.78,99.53,0.1,426.09,11602.78,9.34,99.46,100,0,0,41.77,100,0,0.35,2.59,,,100,100,0,-112.43,34.7937,0.56,0,112,30.82,0,,,183,184,133,133,13,13,133,133
,28-Feb-23,404-02-816019-41,99.55,100,0.27,542.85,13096.01,9.78,98.14,98.96,100,0,31.5,100,0,0.27,14.52,,,100,100,0,-113.3,38.4741,0.62,0,92,35.89,0,,,211,215,95,96,5,5,123,123
,1-Mar-23,404-02-816019-41,97.93,100,0.17,476.8,12301.13,9.86,98.6,100,0,0,45.15,100,0,1.58,6.17,,,100,100,0,-112.59,36.5724,0.69,0,82,35.04,0,,,211,214,119,119,2,2,124,124
,2-Mar-23,404-02-816019-41,99.85,99.84,0.15,604.6,16721.03,10.59,98.98,100,100,0,29.61,98.88,0,0.34,20.16,,,100,95.9,0,-111.43,35.9326,0.6,0,88,32.38,0.15,,,291,294,251,251,5,5,122,117
PB_ZQ_T1_OM_BTAL19B_B,26-Feb-23,404-02-816019-42,99.79,100,0.07,608.5,10649.39,9.96,98.93,100,100,0,43.04,100,0,1.92,7.74,,,100,99.11,0,-102.56,36.1711,0.53,0,97,36.93,14.86,,,834,843,187,187,5,5,112,111
,27-Feb-23,404-02-816019-42,97.55,99.33,0.12,410.57,6640.27,9.85,98.73,98.61,100,0,59.53,100,0,1.35,3.11,,,100,94.41,0,-105.45,41.9587,0.63,0,115,53.57,2.82,,,389,394,142,144,5,5,143,135
,28-Feb-23,404-02-816019-42,99.78,99.89,0.04,623.52,6930.47,9.74,99.51,99.14,100,0,59.57,100,0,0.79,3.39,,,97.06,98.44,0,-108.29,44.1481,0.77,0,128,36.13,17.04,,,807,811,231,233,34,33,192,189
,1-Mar-23,404-02-816019-42,88.34,99.22,0.78,296.49,8645.63,9.78,99.15,99.04,0,0,47.35,100,0,1.85,0.95,,,100,100,0,-106.94,38.8279,0.67,0,98,52.61,6.8,,,351,354,103,104,7,7,151,151
,2-Mar-23,404-02-816019-42,99.9,99.95,0.14,454.16,7355.62,9.8,99.36,100,0,0,52.68,100,0,1.19,1.88,,,100,100,0,-104.51,38.4635,0.67,0,121,48.04,6.98,,,781,786,275,275,5,5,168,168
PB_ZQ_T1_OM_BTAL19C_C,26-Feb-23,404-02-816019-43,99.89,100,0.14,536.03,8841.26,10.28,99.61,99.66,100,0,54.17,100,0,0.28,3.16,,,100,100,0,-110.37,66.1628,0.9,0,72,48.45,7.46,,,511,513,292,293,5,5,247,247
,27-Feb-23,404-02-816019-43,99.35,99.71,0.18,353.14,6563.91,10.04,99.21,99.65,0,0,67.66,100,0,1.39,4.09,,,100,100,0,-111.56,74.2699,1.31,0,118,65.13,3.23,,,379,382,287,288,11,11,273,273
,28-Feb-23,404-02-816019-43,99.5,99.29,0.13,423.7,10812.59,10.13,99.7,100,100,0,58.56,100,14.29,1.62,1.74,,,100,100,0,-112.18,75.657,1.17,0,116,68.69,1.69,,,336,337,271,271,20,20,240,240
,1-Mar-23,404-02-816019-43,99.32,99.95,0.24,455.38,12169.99,10.4,98.54,100,0,0,48.75,100,0,0.74,0.96,,,100,100,0,-112.08,71.5436,1.26,0,124,55.7,3.03,,,607,616,400,400,9,9,314,314
,2-Mar-23,404-02-816019-43,99.9,100,0.28,498.68,9462.57,10.41,98.89,99.38,100,0,63.48,100,0,0.54,3.27,,,100,100,0,-110.93,71.5485,1.29,0,120,49.91,6.06,,,625,632,477,480,5,5,255,255
PB_ZQ_T1_OM_DKL617C_C,26-Feb-23,404-02-10108-43,100,99.91,0,1357.2,17613.98,10.21,99.34,99.87,0,0,25.69,100,0,0.11,0.1,,,100,100,0,-116.75,34.1694,0.58,0,78,27.52,0,,,902,908,3003,3007,6,6,60,60
,27-Feb-23,404-02-10108-43,99.73,100,0.02,1100.31,15731.39,10.34,99.57,99.43,0,0,33.7,100,0,0.93,0.08,,,100,100,0,-116.42,39.9108,0.74,0,103,24.02,0,,,937,941,2955,2972,6,6,78,78
,28-Feb-23,404-02-10108-43,99.79,100,0.02,724.38,12698.85,10.08,98.68,99.56,100,0,38.7,100,0,0.16,0.06,,,100,100,0,-117.1,33.854,0.77,0,86,17.71,0,,,820,831,2461,2472,2,2,80,80
,1-Mar-23,404-02-10108-43,99.6,100,0.05,852.69,12243,10.22,99.57,99.54,0,0,33.48,100,0,0.23,0.73,,,100,100,0,-116.26,38.8684,0.78,0,110,18.8,0,,,935,939,3056,3070,6,6,143,143
,2-Mar-23,404-02-10108-43,100,100,0.04,1108.58,14202.16,10.04,99.72,99.81,100,0,34.31,100,0,0.05,0.88,,,100,100,0,-116.7,32.5378,0.72,0,69,23.33,0,,,706,708,3152,3158,2,2,67,67
PB_ZQ_T1_OM_DKLH39A_A,26-Feb-23,404-02-826439-41,100,100,0.14,679.25,19339.79,10.45,98.76,99,0,0,24.49,100,0,0.12,0.21,,12.15,100,100,0,-115.12,29.1829,0.24,0,29,17.65,0.26,,,238,241,497,502,2,2,32,32
,27-Feb-23,404-02-826439-41,100,100,0,1520.95,20225.3,11.14,99.32,98.83,0,0,23.21,100,0,0.98,1.26,,11.92,50,100,0,-115.04,29.3477,0.28,0,37,23.41,0.19,,,292,294,762,771,4,2,39,39
,28-Feb-23,404-02-826439-41,100,99.8,0,817.49,20772.34,11.1,99.3,99.19,0,0,20.53,100,0,0.06,0.35,,10.28,,100,0,-116.16,27.0779,0.27,0,42,15.57,0.13,,,282,284,609,614,0,0,48,48
,1-Mar-23,404-02-826439-41,99.81,99.8,0,682.36,24298.12,10.54,99.01,98.87,100,0,17.98,100,0,0.13,1.22,,11.85,100,100,0,-115.66,25.052,0.23,0,35,14.66,0.35,,,299,302,523,529,4,4,43,43
,2-Mar-23,404-02-826439-41,100,99.9,0.05,751.59,31768.28,11.19,99.46,99.4,0,0,17.09,100,0,0.21,0.26,,3.48,,100,0,-115.79,27.8114,0.27,0,31,12.47,0,,,370,372,658,662,0,0,31,31
PB_ZQ_T1_OM_DKLH39A_L,26-Feb-23,404-02-826439-45,99.87,100,0.13,1003.97,27515.59,10.1,99.62,100,0,0,11.19,100,12.5,0.86,2.57,,6.52,60,96.46,0,-113.94,15.8058,0.72,0,110,14.01,0,,,261,262,417,417,5,3,113,109
,27-Feb-23,404-02-826439-45,99.81,100,0.08,593.3,15726.71,9.99,99.59,98.04,0,0,17.44,100,0,0,0.34,,11.18,100,92,0,-114.69,14.1384,0.64,0,28,13.35,0,,,245,246,300,306,3,3,50,46
,28-Feb-23,404-02-826439-45,99.77,99.77,0.09,3042.94,24390.69,10.31,100,99.67,0,0,13.67,100,0,0.06,0.98,,9.75,100,100,0,-115.78,16.8036,0.72,0,22,52.35,0,,,192,192,304,305,2,2,40,40
,1-Mar-23,404-02-826439-45,100,100,0.23,1130.34,28997.73,9.69,100,100,0,0,9.5,100,0,0.18,0.88,,10.45,100,100,0,-116.03,14.0544,0.47,0,40,9.81,0.1,,,163,163,277,277,1,1,83,83
,2-Mar-23,404-02-826439-45,100,100,0,3070.09,24045.39,10.26,100,98.96,100,0,16.75,100,0,0,0.14,,10.99,100,100,0,-115.29,18.9882,0.76,0,59,36.45,0,,,284,284,381,385,5,5,77,77
PB_ZQ_T1_OM_DKLH39B_B,26-Feb-23,404-02-826439-42,99.6,100,0,608.13,16420.96,9.7,99.2,100,0,0,13.57,100,,0,13.11,,12.44,100,100,0,-108.45,10.2794,0.23,0,17,8.67,0,,,249,251,343,343,3,3,23,23
,27-Feb-23,404-02-826439-42,100,100,0,613.3,18583.69,10.84,99.45,100,100,0,15.41,100,0,0.11,0.64,,12.21,100,100,0,-109.38,9.2059,0.3,0,32,8.96,0,,,182,183,298,298,2,2,40,40
,28-Feb-23,404-02-826439-42,99.69,100,0,812.49,18808.08,9.37,100,100,0,0,11.93,100,0,0.16,1.01,,11.13,100,100,0,-111.66,8.288,0.22,0,40,10.59,0.1,,,199,199,267,267,2,2,38,38
,1-Mar-23,404-02-826439-42,100,99.9,0,729.34,21202.38,10.11,99.49,100,0,0,9.13,100,0,0.48,4.93,,8.53,100,100,0,-112.23,7.326,0.2,0,37,8.93,0.08,,,197,198,444,444,4,4,39,39
,2-Mar-23,404-02-826439-42,100,100,0.12,705.57,14470.29,9.48,100,100,0,0,10.62,100,0,0.22,5.47,,9.69,100,100,0,-110.25,6.4309,0.18,0,30,9.5,0,,,131,131,269,269,2,2,40,40
PB_ZQ_T1_OM_DKLH39C_C,26-Feb-23,404-02-826439-43,100,100,0,690.21,16900.12,10.77,99.57,99.71,100,0,27.89,100,0,0.96,0.44,,13.04,100,100,0,-110.64,32.5039,0.71,0,74,17.2,0,,,234,235,1049,1052,4,4,91,91
,27-Feb-23,404-02-826439-43,100,100,0,713.75,10395.76,9.88,94.59,99.75,0,0,57.24,100,0,0.01,2.57,,12.49,100,100,0,-111.8,66.6109,0.91,0,76,31.13,0,,,35,37,1568,1572,1,1,108,108
,28-Feb-23,404-02-826439-43,100,100,0.08,1390.05,12099.43,10.6,100,99,0,0,47.53,100,,0.4,0.55,,9.68,100,100,0,-113.57,33.0241,0.54,0,54,28.2,0,,,40,40,695,702,3,3,129,129
,1-Mar-23,404-02-826439-43,99.72,99.7,0,940.17,12486.36,10.47,97.36,99.88,100,0,34.63,100,0,0.03,0.51,,13.03,100,100,0,-113.96,29.0721,0.68,0,70,21.89,0,,,221,227,817,818,4,4,136,136
,2-Mar-23,404-02-826439-43,99.75,99.8,0.07,711.61,15298.53,10.65,99.46,99.74,0,0,33.06,100,0,0.9,1.87,,12.12,100,100,0,-112.64,30.7863,0.52,0,50,14.93,0,,,183,184,781,783,1,1,88,88
PB_ZQ_T1_OM_DKLH39C_N,26-Feb-23,404-02-826439-47,99.77,100,0.03,926.04,20462.76,10.59,96.36,98.52,0,0,38.42,100,0,0.34,0.13,,11.15,,100,0,-114.79,53.5917,0.85,0,47,27.85,0.22,,,53,55,2068,2099,0,0,44,44
,27-Feb-23,404-02-826439-47,100,100,0,881.69,16063.33,10.74,96.23,99.7,0,0,38.53,100,0,0.4,3.61,,13.18,100,100,0,-114.59,50.9089,0.72,0,48,30.31,0.39,,,51,53,2006,2012,1,1,48,48
,28-Feb-23,404-02-826439-47,100,100,0.03,1897.42,9993.58,10.03,99.23,99.29,0,0,49.26,100,0,0.08,0.08,,13.28,,98.51,0,-116.55,48.8402,0.91,0,65,28.54,0.62,,,129,130,1967,1981,0,0,67,66
,1-Mar-23,404-02-826439-47,99.84,100,0.03,797.8,15115.97,10.68,99.18,99.24,100,0,43.27,100,0,0.01,0.02,,13.78,100,100,0,-116.07,61.1976,1.46,0,71,28.88,0.18,,,121,122,2094,2110,1,1,64,64
,2-Mar-23,404-02-826439-47,100,100,0.07,2078.81,10739.17,10.58,99.19,99.28,0,0,52.16,100,0,0.08,0.08,,13.17,,100,0,-115.79,52.3722,0.67,0,52,38.72,0.32,,,122,123,1655,1667,0,0,56,56
PB_ZQ_T1_OM_GIL659B_B,26-Feb-23,404-02-251394-42,99.75,99.94,0.04,465.73,7363.32,10.29,99.59,,100,0,69.66,100,0.75,0.16,1.87,,7.55,100,,0,-103.19,88.5182,64.43,0,311,84.71,38.49,,,973,977,0,0,35,35,0,0
,27-Feb-23,404-02-251394-42,99.87,99.94,0.02,536.24,7864.69,10.26,98.22,,100,0,63.66,100,0.63,0.14,2.17,,7.56,100,,0,-103.4,72.4647,35.3,0,237,68.68,59.5,,,1048,1067,0,0,70,70,0,0
,28-Feb-23,404-02-251394-42,99.88,99.97,0.03,382.02,8308.13,9.97,98.81,,100,0,87.23,99.56,0,0.11,1.06,,9.35,100,,0,-109.15,95.8119,57.24,0,235,84.93,42.29,,,827,837,0,0,55,55,0,0
,1-Mar-23,404-02-251394-42,99.81,99.96,0.06,419.13,6206.83,10.32,98.61,,100,0,68.44,100,0.87,0.1,1.48,,7.23,98.08,,0,-106.43,85.201,48.17,0,291,78.84,50.74,,,994,1008,0,0,52,51,0,0
,2-Mar-23,404-02-251394-42,99.72,99.9,0.04,444.1,6592.8,10.04,99.18,,100,0,69.24,100,0.44,0.16,0.92,,7.9,100,,0,-105.13,78.4811,49.61,0,288,76.38,50.57,,,969,977,0,0,47,47,0,0
PB_ZQ_T1_OM_HRPR89B_B,26-Feb-23,404-02-80389-42,100,100,0,901.23,9937.35,9.49,99.3,100,100,0,41.82,100,0,0.09,1.25,,,100,100,0,-115.63,33.2317,11.92,0,43,30.51,0.92,,,141,142,34,34,19,19,3,3
,27-Feb-23,404-02-80389-42,99.9,100,0,751.16,7178.9,9.87,99.46,100,0,0,50.02,100,0,0.07,1.24,,,100,100,0,-116.19,29.4891,8.89,0,37,32.27,0.54,,,184,185,33,33,12,12,2,2
,28-Feb-23,404-02-80389-42,100,100,0,727.93,10113.38,10.17,98.52,95.74,0,0,50.61,100,0,0.01,0.06,,,100,100,0,-117.95,32.8549,10.04,0,33,52.2,0.46,,,200,203,45,47,10,10,2,2
,1-Mar-23,404-02-80389-42,100,100,0,620.97,12549.3,10.33,98.67,100,0,0,31.12,100,0,0.01,0.02,,,100,100,0,-116.77,28.6701,9.37,0,33,31.91,0.28,,,74,75,18,18,6,6,1,1
,2-Mar-23,404-02-80389-42,100,100,0,729.98,12431.81,10.26,100,95,0,0,38.72,100,0,0.29,0.69,,,100,100,0,-115.47,30.0925,11.48,0,35,27.2,0.18,,,74,74,19,20,11,11,1,1
PB_ZQ_T1_OM_HRPR89C_C,26-Feb-23,404-02-80389-43,99.55,100,0.23,443.33,9192.82,10.94,99.21,100,100,0,60.02,100,0,0.04,0.08,,,96.15,100,0,-109.07,68.2927,27.96,0,128,67.97,30.11,,,251,253,79,79,26,25,3,3
,27-Feb-23,404-02-80389-43,99.85,99.95,0,525.48,17849.51,11.17,98.18,100,0,0,48.07,100,0,0.1,0.27,,,97.78,100,0,-110.15,62.1074,30.54,0,109,39.06,28.03,,,162,165,56,56,45,44,9,9
,28-Feb-23,404-02-80389-43,99.93,99.7,0.06,484.27,4979.27,10.22,99.18,98.9,100,0,73.15,100,0,0.02,0.13,,,100,100,0,-115.08,70.4973,38.76,0,89,66.73,33.2,,,242,244,90,91,21,21,6,6
,1-Mar-23,404-02-80389-43,99.89,99.83,0.11,605.94,4802.64,10.05,99.44,98.46,100,0,71.89,100,0,0.05,0.07,,,100,100,0,-111.7,64.0408,28.6,0,93,45.09,41.78,,,352,354,64,65,31,31,1,1
,2-Mar-23,404-02-80389-43,99.94,99.94,0.05,538.92,9127.66,10.33,100,100,100,0,54.49,100,0,0.07,1.7,,,100,100,0,-109.93,64.3298,31.12,0,93,40.85,49.52,,,390,390,85,85,36,36,6,6
PB_ZQ_T1_OM_KHRR43B_B,26-Feb-23,404-02-13082-42,100,100,0,895.4,5887.72,6.32,98.72,100,0,0,27.14,100,0,0.01,0.02,,,100,100,0,-116.61,7.1302,0.13,0,12,10.88,0,,,154,156,9,9,1,1,9,9
,27-Feb-23,404-02-13082-42,100,100,0,1004.39,11039.67,7.01,100,100,0,0,13.82,100,0,0.21,1.44,,,100,100,0,-116.71,4.5709,0.05,0,9,5.78,0,,,164,164,14,14,5,5,5,5
,28-Feb-23,404-02-13082-42,100,100,0,853.44,6088.74,6.89,100,100,0,0,23.7,100,0,0.2,0.45,,,100,100,0,-117.52,4.6856,0.68,0,20,9.2,0,,,224,224,4,4,4,4,6,6
