"Short name",,"4G_ECGI","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","TA Sampls > 1.5 Km % [CDBH]","VoLTE Packet Loss DL_Nom [CBBH]","VoLTE Packet Loss UL_Nom [CBBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE IntraF HOSR Exec_DENOM [CBBH]","VoLTE IntraF HOSR Exec_NOM [CBBH]","VoLTE InterF HOSR Exec_DENOM [CBBH]","VoLTE InterF HOSR Exec_NOM [CBBH]"
"PB_ZQ_T2_CO_CHD670D_D_TDD","28 Feb 23","404-02-814670-14",99.93,99.92,0.03,467.39,4987.97,9.65,97.99,96.01,100.00,0.00,76.40,100.00,14.29,0.01,0.00,,,83.33,100.00,0.00,-109.02,71.1375,0.82,0.00,96.00,38.05,2.12,,,681.00,695.00,289.00,301.00,6.00,5.00,86.00,86.00
,"1 Mar 23","404-02-814670-14",99.95,99.95,0.10,414.87,6898.87,9.38,96.73,99.48,0.00,0.00,62.87,100.00,0.00,0.79,0.00,,,100.00,100.00,0.00,-108.57,60.4715,0.69,0.00,112.00,40.00,4.24,,,621.00,642.00,384.00,386.00,5.00,5.00,103.00,103.00
,"2 Mar 23","404-02-814670-14",99.80,100.00,0.00,481.78,8922.81,9.66,96.89,99.56,100.00,0.00,46.75,100.00,0.00,0.07,0.14,,,100.00,96.67,0.00,-107.39,56.3399,0.68,0.00,95.00,50.16,3.35,,,655.00,676.00,451.00,453.00,2.00,2.00,90.00,87.00
,"3 Mar 23","404-02-814670-14",99.85,100.00,0.00,546.34,6023.53,9.60,97.86,99.53,100.00,0.00,65.97,100.00,0.00,0.07,0.00,,,100.00,98.72,0.00,-105.98,61.0303,0.63,0.00,82.00,47.62,3.29,,,550.00,562.00,425.00,427.00,3.00,3.00,78.00,77.00
,"4 Mar 23","404-02-814670-14",100.00,99.97,0.00,576.11,7014.74,9.51,98.97,97.75,100.00,0.00,64.54,100.00,0.00,1.26,0.27,,,100.00,100.00,0.00,-108.77,61.0571,0.63,0.00,120.00,47.52,4.81,,,385.00,389.00,217.00,222.00,5.00,5.00,114.00,114.00
"PB_ZQ_T2_IB_LDH965C_C_TDD","28 Feb 23","404-02-810965-13",99.90,99.95,0.09,944.44,13592.41,12.26,99.30,99.44,100.00,0.00,47.17,100.00,0.00,0.17,0.14,,,100.00,100.00,0.00,-119.04,61.1992,3.29,0.00,246.00,31.02,0.00,,,284.00,286.00,2505.00,2519.00,3.00,3.00,215.00,215.00
,"1 Mar 23","404-02-810965-13",100.00,100.00,0.01,1090.27,17361.65,12.75,99.47,99.96,100.00,0.00,39.00,100.00,0.00,0.15,0.23,,,100.00,100.00,0.00,-118.82,64.9089,2.60,0.00,273.00,25.44,0.00,,,373.00,375.00,2727.00,2728.00,3.00,3.00,257.00,257.00
,"2 Mar 23","404-02-810965-13",100.00,99.96,0.08,1110.42,15580.86,12.75,99.03,99.96,100.00,0.00,41.50,100.00,0.00,0.12,0.05,,,100.00,100.00,0.00,-118.73,63.1747,2.49,0.00,201.00,35.37,0.00,,,408.00,412.00,2813.00,2814.00,3.00,3.00,178.00,178.00
,"3 Mar 23","404-02-810965-13",99.92,99.84,0.06,811.91,17116.87,12.73,99.73,99.73,100.00,0.00,41.41,100.00,5.88,0.16,0.19,,,100.00,99.27,0.00,-118.67,59.5782,2.73,0.00,287.00,33.17,0.00,,,367.00,368.00,2928.00,2936.00,1.00,1.00,273.00,271.00
,"4 Mar 23","404-02-810965-13",99.80,99.90,0.02,936.68,21064.86,12.93,99.62,99.91,100.00,0.00,36.15,100.00,0.00,0.21,0.19,,,100.00,100.00,0.00,-118.90,48.7369,3.27,0.00,280.00,35.00,0.00,,,263.00,264.00,2162.00,2164.00,6.00,6.00,253.00,253.00
"PB_ZQ_T2_OM_AMS326A_A","28 Feb 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","--826126-",99.78,100.00,0.27,378.12,1650.00,8.37,98.91,99.82,0.00,0.00,93.98,100.00,0.54,0.97,4.47,,8.52,,,0.00,-109.72,31.5024,14.47,0.00,190.00,49.10,0.14,,,1180.00,1193.00,2803.00,2808.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-826126-11",100.00,99.88,0.12,435.09,1884.78,7.95,98.42,99.60,0.00,0.00,89.34,99.25,0.00,0.45,20.47,,15.08,100.00,100.00,0.00,-109.00,48.9888,1.19,0.00,134.00,40.72,0.16,,,1059.00,1076.00,2237.00,2246.00,8.00,8.00,126.00,126.00
,"4 Mar 23","404-02-826126-11",100.00,100.00,0.12,456.78,1785.36,8.15,98.74,99.89,0.00,0.00,94.50,100.00,0.00,0.35,0.65,,8.74,100.00,100.00,0.00,-108.73,63.4423,1.68,0.00,129.00,38.98,0.19,,,943.00,955.00,1862.00,1864.00,8.00,8.00,129.00,129.00
"PB_ZQ_T2_OM_AMS326B_B","28 Feb 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","--826126-",99.58,99.86,0.10,453.69,1888.74,8.39,91.35,99.64,100.00,0.00,89.98,99.50,0.29,0.45,0.72,,9.05,100.00,98.63,0.00,-108.95,38.1268,37.99,0.00,411.00,52.78,11.22,,,1425.00,1560.00,3322.00,3334.00,32.00,32.00,73.00,72.00
,"3 Mar 23","404-02-826126-12",99.29,99.80,0.12,479.18,1363.57,8.34,97.29,99.65,100.00,0.00,95.20,100.00,0.00,0.42,0.58,,14.05,100.00,99.43,0.00,-101.07,56.0022,2.68,0.00,334.00,51.60,11.97,,,1864.00,1916.00,4227.00,4242.00,6.00,6.00,348.00,346.00
,"4 Mar 23","404-02-826126-12",99.82,99.75,0.24,478.58,1385.09,8.38,94.44,99.67,0.00,0.00,97.10,100.00,0.00,1.43,2.87,,10.61,93.33,100.00,0.00,-106.65,86.9227,4.43,0.00,399.00,63.42,8.31,,,1632.00,1728.00,4285.00,4299.00,15.00,14.00,398.00,398.00
"PB_ZQ_T2_OM_AMS326C_C","28 Feb 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","--826126-",99.96,99.93,0.15,601.62,1048.42,7.50,99.22,99.63,100.00,0.00,94.88,99.46,0.57,0.69,1.16,,9.83,95.65,100.00,0.00,-110.38,37.0633,45.25,0.00,573.00,60.02,0.24,,,1790.00,1804.00,4041.00,4056.00,23.00,22.00,44.00,44.00
,"3 Mar 23","404-02-826126-13",99.88,99.75,0.11,590.70,1133.19,7.60,98.45,99.68,100.00,0.00,95.75,100.00,0.00,0.74,0.84,,13.39,100.00,99.67,0.00,-107.35,59.6118,3.48,0.00,632.00,51.63,0.21,,,1457.00,1480.00,3406.00,3417.00,6.00,6.00,615.00,613.00
,"4 Mar 23","404-02-826126-13",99.85,99.79,0.17,658.42,1748.32,7.74,98.03,99.82,100.00,0.00,95.18,99.82,0.00,0.26,0.35,,12.19,100.00,99.82,0.00,-110.38,87.6483,5.22,0.00,559.00,50.12,0.32,,,1741.00,1776.00,3791.00,3798.00,12.00,12.00,547.00,546.00
"PB_ZQ_T2_OM_AMS326D_D","28 Feb 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","--826126-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","--826126-",99.82,99.91,0.20,395.66,1134.43,7.56,99.37,99.57,100.00,0.00,96.42,99.55,0.25,0.19,1.30,,7.32,94.44,98.18,0.00,-111.10,34.9368,51.52,0.00,450.00,69.05,1.04,,,1729.00,1740.00,1627.00,1634.00,18.00,17.00,55.00,54.00
,"3 Mar 23","404-02-826126-14",100.00,100.00,0.03,458.32,2786.42,8.64,100.00,99.55,0.00,0.00,81.32,100.00,0.00,0.19,4.72,,10.96,100.00,100.00,0.00,-109.81,56.4197,2.61,0.00,190.00,41.58,0.31,,,236.00,236.00,442.00,444.00,4.00,4.00,183.00,183.00
,"4 Mar 23","404-02-826126-14",99.92,100.00,0.08,549.73,1325.24,7.26,99.66,99.56,100.00,0.00,97.14,100.00,0.00,0.35,5.67,,9.43,100.00,99.49,0.00,-110.52,73.1219,3.76,0.00,210.00,68.36,0.89,,,1487.00,1492.00,1799.00,1807.00,10.00,10.00,198.00,197.00
"PB_ZQ_T2_OM_AMS340A_A","28 Feb 23","404-02-826299-11",99.67,100.00,0.07,385.89,5410.48,8.91,98.79,99.40,100.00,0.00,72.66,99.52,0.00,1.05,0.19,,12.05,100.00,99.83,0.00,-110.49,68.2710,1.54,0.00,212.00,28.86,0.72,,,1140.00,1154.00,2169.00,2182.00,25.00,25.00,582.00,581.00
,"1 Mar 23","404-02-826299-11",100.00,100.00,0.00,509.14,8841.96,9.58,99.75,99.66,0.00,0.00,46.65,100.00,0.00,0.51,6.29,,10.83,100.00,99.02,0.00,-111.06,60.9332,1.26,0.00,165.00,33.76,0.95,,,403.00,404.00,874.00,877.00,11.00,11.00,204.00,202.00
,"2 Mar 23","404-02-826299-11",100.00,99.52,0.08,553.15,4828.13,9.08,99.12,99.90,0.00,0.00,67.69,100.00,0.00,2.22,1.51,,10.94,100.00,100.00,0.00,-110.12,60.9860,1.09,0.00,164.00,33.15,0.50,,,452.00,456.00,1980.00,1982.00,17.00,17.00,191.00,191.00
,"3 Mar 23","404-02-826299-11",99.83,99.66,0.35,547.99,7583.68,9.77,99.18,99.77,0.00,0.00,55.21,100.00,0.00,0.28,2.54,,12.05,100.00,100.00,0.00,-109.13,59.0909,1.40,0.00,194.00,35.27,0.64,,,1327.00,1338.00,3450.00,3458.00,10.00,10.00,332.00,332.00
,"4 Mar 23","404-02-826299-11",100.00,99.68,0.07,508.40,5129.09,9.34,99.22,99.86,100.00,0.00,60.46,100.00,0.00,0.42,1.05,,9.20,100.00,99.67,0.00,-110.68,58.4272,1.41,0.00,242.00,26.94,0.20,,,764.00,770.00,2160.00,2163.00,8.00,8.00,306.00,305.00
"PB_ZQ_T2_OM_AMS340B_B","28 Feb 23","404-02-826299-12",100.00,100.00,0.00,1086.61,8135.05,9.29,100.00,100.00,0.00,0.00,52.23,100.00,0.00,0.24,0.22,,13.62,100.00,100.00,0.00,-112.57,38.8977,1.07,0.00,241.00,41.19,0.00,,,185.00,185.00,354.00,354.00,23.00,23.00,649.00,649.00
,"1 Mar 23","404-02-826299-12",99.63,100.00,0.00,862.68,10359.42,9.29,98.60,100.00,0.00,0.00,44.34,100.00,0.00,1.41,1.53,,11.10,100.00,98.29,0.00,-113.16,39.6039,0.74,0.00,88.00,16.97,0.00,,,353.00,358.00,544.00,544.00,24.00,24.00,175.00,172.00
,"2 Mar 23","404-02-826299-12",100.00,100.00,0.15,418.37,7579.66,9.04,98.88,100.00,0.00,0.00,45.46,100.00,0.00,0.33,0.05,,11.53,100.00,100.00,0.00,-112.52,35.7563,0.67,0.00,93.00,13.20,0.00,,,266.00,269.00,437.00,437.00,29.00,29.00,232.00,232.00
,"3 Mar 23","404-02-826299-12",100.00,100.00,0.11,473.69,6672.06,9.00,99.74,100.00,0.00,0.00,49.51,97.37,0.00,1.14,0.34,,10.99,100.00,100.00,0.00,-111.31,32.2235,0.71,0.00,74.00,15.43,0.00,,,383.00,384.00,422.00,422.00,47.00,47.00,225.00,225.00
,"4 Mar 23","404-02-826299-12",100.00,100.00,0.08,603.44,12878.06,9.01,100.00,99.80,0.00,0.00,28.28,100.00,0.00,1.03,0.15,,12.75,100.00,100.00,0.00,-112.16,31.8315,1.10,0.00,117.00,12.24,0.00,,,909.00,909.00,985.00,987.00,76.00,76.00,342.00,342.00
"PB_ZQ_T2_OM_AMS340C_C","28 Feb 23","404-02-826299-13",100.00,100.00,0.05,758.61,8804.51,10.21,99.38,99.49,0.00,0.00,58.01,100.00,0.00,0.08,0.47,,11.48,100.00,100.00,0.00,-113.28,74.2420,1.42,0.00,166.00,17.96,0.51,,,319.00,321.00,393.00,395.00,11.00,11.00,226.00,226.00
,"1 Mar 23","404-02-826299-13",99.79,100.00,0.07,547.41,6410.29,10.04,99.13,99.42,0.00,0.00,57.06,100.00,0.00,0.00,3.49,,14.90,100.00,100.00,0.00,-112.13,63.9958,1.90,0.00,24.00,22.63,1.02,,,568.00,573.00,860.00,865.00,2.00,2.00,37.00,37.00
,"2 Mar 23","404-02-826299-13",99.91,99.77,0.09,633.79,6044.25,9.82,99.49,99.71,100.00,0.00,61.90,100.00,0.00,0.00,2.22,,14.74,,100.00,0.00,-111.89,67.6870,1.73,0.00,29.00,26.24,0.21,,,1745.00,1754.00,1717.00,1722.00,0.00,0.00,67.00,67.00
,"3 Mar 23","404-02-826299-13",100.00,100.00,0.09,632.94,7804.02,10.22,98.42,99.62,0.00,0.00,61.45,100.00,0.00,0.12,7.80,,12.19,100.00,99.05,0.00,-110.99,71.8151,1.78,0.00,208.00,23.77,0.43,,,622.00,632.00,793.00,796.00,7.00,7.00,316.00,313.00
,"4 Mar 23","404-02-826299-13",99.95,99.86,0.08,842.40,1467.26,10.15,98.99,99.89,100.00,0.00,94.05,99.86,0.00,0.39,3.32,,14.81,100.00,99.79,0.00,-112.47,106.1538,3.70,0.00,704.00,68.79,0.38,,,1576.00,1592.00,9613.00,9624.00,14.00,14.00,975.00,973.00
"PB_ZQ_T2_OM_BPT494A_A","28 Feb 23","404-02-816094-11",100.00,100.00,0.00,1427.47,24378.09,11.57,,,0.00,0.00,4.55,100.00,0.00,0.22,0.09,,12.46,,,0.00,-118.98,2.0673,3.48,0.00,8.00,5.88,25.87,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-816094-11",100.00,100.00,0.00,1533.02,37235.10,13.19,,,0.00,0.00,3.48,100.00,0.00,0.01,0.23,,15.44,,,0.00,-118.83,1.5354,0.69,0.00,8.00,5.36,9.09,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-816094-11",100.00,100.00,0.00,2190.69,29403.76,14.32,,,0.00,0.00,3.38,100.00,0.00,3.07,4.19,,12.17,,,0.00,-118.20,1.5126,0.68,0.00,12.00,8.73,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-816094-11",100.00,100.00,0.00,407.24,18585.87,8.49,,,0.00,0.00,4.61,100.00,0.00,0.02,0.05,,10.02,,,0.00,-118.26,0.4389,0.23,0.00,7.00,4.66,14.29,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-816094-11",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_ZQ_T2_OM_BPT494B_B","28 Feb 23","404-02-816094-12",100.00,100.00,0.00,1300.49,46130.68,10.65,,,0.00,0.00,3.85,100.00,0.00,0.00,0.03,,16.69,,,0.00,-118.51,1.5496,0.53,0.00,2.00,4.27,3.45,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-816094-12",100.00,100.00,0.72,1344.52,45903.63,10.51,,,100.00,0.00,3.58,100.00,0.00,0.00,0.00,,12.96,,,0.00,-118.07,2.5855,0.34,0.00,1.00,4.02,1.10,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-816094-12",99.10,100.00,0.00,2106.12,38747.15,11.39,,,100.00,0.00,5.93,100.00,0.00,0.00,0.02,,15.39,,,0.00,-117.37,4.1464,1.39,0.00,3.00,9.70,5.04,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-816094-12",100.00,100.00,0.00,373.33,17475.40,6.76,,,0.00,0.00,2.04,100.00,0.00,0.22,0.14,,15.73,,,0.00,-118.33,0.0629,0.22,0.00,5.00,4.00,97.54,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-816094-12",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_ZQ_T2_OM_BPT494C_C","28 Feb 23","404-02-816094-13",100.00,100.00,0.00,408.00,21006.18,9.07,,,100.00,0.00,8.73,88.89,0.00,0.03,0.18,,8.99,,,0.00,-117.85,3.1744,0.49,0.00,8.00,5.83,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-816094-13",100.00,100.00,0.00,1674.28,40831.18,9.47,,,0.00,0.00,5.76,100.00,0.00,0.07,0.05,,11.37,,,0.00,-117.40,2.2188,0.15,0.00,3.00,4.40,3.57,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-816094-13",100.00,100.00,1.19,594.63,35856.42,10.72,,,100.00,0.00,3.07,100.00,0.00,3.34,1.46,,14.62,,,0.00,-115.88,0.9739,0.41,0.00,3.00,4.10,5.74,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-816094-13",100.00,100.00,0.00,580.55,32763.39,10.21,,,100.00,0.00,2.73,100.00,0.00,16.22,1.53,,8.54,,,0.00,-117.28,0.6018,0.01,0.00,1.00,3.57,1.10,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-816094-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_ZQ_T2_OM_CHD173D_D","28 Feb 23","404-02-252449-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","404-02-252449-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","404-02-252449-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3 Mar 23","404-02-252449-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4 Mar 23","404-02-252449-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PB_ZQ_T2_OM_CHD173D_D_TDD","28 Feb 23","404-02-252449-14",99.78,99.69,0.08,480.15,1172.24,10.00,96.94,99.70,100.00,0.00,98.59,100.00,0.00,0.26,1.13,,,100.00,100.00,0.00,-110.84,158.1877,1.05,0.00,188.00,69.24,0.03,,,887.00,915.00,333.00,334.00,4.00,4.00,185.00,185.00
,"1 Mar 23","404-02-252449-14",99.74,100.00,0.14,553.15,1593.26,9.91,96.96,99.23,100.00,0.00,94.66,100.00,0.00,0.02,0.01,,,100.00,100.00,0.00,-110.98,162.6954,2.88,0.00,133.00,75.69,0.03,,,765.00,789.00,515.00,519.00,8.00,8.00,120.00,120.00
,"2 Mar 23","404-02-252449-14",99.93,99.93,0.04,586.73,1871.83,10.11,96.99,99.48,100.00,0.00,95.64,100.00,0.00,0.18,0.39,,,80.00,100.00,0.00,-110.88,149.2546,1.44,0.00,215.00,52.71,0.36,,,1065.00,1098.00,385.00,387.00,10.00,8.00,212.00,212.00
,"3 Mar 23","404-02-252449-14",99.94,99.81,0.06,472.34,754.45,9.49,97.56,99.28,100.00,0.00,97.25,100.00,0.00,0.11,0.97,,,100.00,100.00,0.00,-109.46,148.4362,1.64,0.00,173.00,69.93,0.10,,,1923.00,1971.00,969.00,976.00,6.00,6.00,157.00,157.00
,"4 Mar 23","404-02-252449-14",99.57,99.82,0.03,561.29,2965.72,9.66,98.47,99.47,100.00,0.00,91.04,99.48,0.00,0.17,0.12,,,100.00,100.00,0.00,-106.42,157.8235,1.67,0.00,193.00,74.01,0.04,,,1614.00,1639.00,947.00,952.00,3.00,3.00,188.00,188.00
"PB_ZQ_T2_OM_CHD638A_A","28 Feb 23","404-02-824663-11",99.02,98.96,0.31,509.79,2768.18,6.71,95.98,98.47,0.00,0.00,43.58,97.78,0.00,1.78,1.82,,9.84,75.00,98.82,0.00,-113.93,10.3035,6.60,0.00,90.00,15.65,0.09,,,167.00,174.00,706.00,717.00,4.00,3.00,85.00,84.00
,"1 Mar 23","404-02-824663-11",99.46,99.81,0.20,753.17,3490.74,7.09,94.80,98.62,100.00,0.00,30.33,100.00,0.00,1.14,0.71,,12.64,100.00,97.62,0.00,-113.20,7.1865,3.14,0.00,82.00,14.54,0.09,,,164.00,173.00,572.00,580.00,9.00,9.00,84.00,82.00
,"2 Mar 23","404-02-824663-11",99.19,99.33,0.19,602.84,4585.13,7.14,98.55,98.27,0.00,0.00,31.24,100.00,0.00,1.00,0.45,,12.03,66.67,97.89,0.00,-112.66,9.7997,4.84,0.00,115.00,15.51,0.00,,,136.00,138.00,567.00,577.00,3.00,2.00,142.00,139.00
,"3 Mar 23","404-02-824663-11",99.01,99.08,0.43,457.35,3360.63,7.66,97.66,98.82,0.00,0.00,29.67,98.91,0.00,0.63,0.17,,12.54,100.00,99.36,0.00,-112.24,7.4582,4.93,0.00,92.00,14.38,0.56,,,125.00,128.00,502.00,508.00,5.00,5.00,156.00,155.00
,"4 Mar 23","404-02-824663-11",99.66,100.00,0.00,1235.29,4546.30,6.95,93.58,98.27,100.00,0.00,31.48,97.01,0.00,0.67,1.53,,12.52,100.00,100.00,0.00,-110.65,9.3867,5.66,0.00,67.00,19.23,0.10,,,175.00,187.00,569.00,579.00,1.00,1.00,72.00,72.00
"PB_ZQ_T2_OM_CHD638B_B","28 Feb 23","404-02-824663-12",98.61,98.75,0.55,746.15,2274.16,6.26,95.00,98.03,0.00,0.00,37.01,97.30,0.00,2.87,0.71,,11.49,100.00,97.96,0.00,-112.87,11.7624,2.77,0.00,36.00,28.23,19.42,,,95.00,100.00,498.00,508.00,3.00,3.00,49.00,48.00
,"1 Mar 23","404-02-824663-12",99.10,98.53,0.20,569.50,1534.92,6.46,94.06,97.67,0.00,0.00,45.62,100.00,0.00,3.51,2.81,,11.43,100.00,99.11,0.00,-112.31,11.4097,2.40,0.00,75.00,12.36,24.03,,,95.00,101.00,378.00,387.00,6.00,6.00,112.00,111.00
,"2 Mar 23","404-02-824663-12",99.30,99.31,0.45,1203.81,1824.21,6.94,91.18,98.28,0.00,0.00,56.07,96.97,0.00,2.40,0.69,,11.75,75.00,99.08,0.00,-112.14,12.5774,2.80,0.00,64.00,19.70,25.72,,,31.00,34.00,114.00,116.00,4.00,3.00,109.00,108.00
,"3 Mar 23","404-02-824663-12",99.31,99.39,0.07,658.63,2321.35,6.81,95.45,98.57,100.00,0.00,60.70,93.94,0.00,1.93,0.62,,11.12,,100.00,0.00,-111.66,12.8375,2.72,0.00,33.00,12.92,13.10,,,105.00,110.00,622.00,631.00,0.00,0.00,41.00,41.00
,"4 Mar 23","404-02-824663-12",98.83,99.75,0.32,789.04,2487.91,6.86,93.08,98.48,0.00,0.00,50.90,98.92,0.00,3.27,0.22,,11.64,50.00,99.22,0.00,-108.89,12.4138,2.54,0.00,94.00,19.33,9.95,,,121.00,130.00,583.00,592.00,2.00,1.00,128.00,127.00
"PB_ZQ_T2_OM_CHD638C_C","28 Feb 23","404-02-824663-13",99.14,99.69,0.35,695.23,949.48,5.92,95.65,98.12,100.00,0.00,81.05,99.31,0.00,2.01,5.85,,11.07,100.00,98.02,0.00,-111.25,36.8201,26.37,0.00,436.00,39.55,0.49,,,66.00,69.00,1831.00,1866.00,2.00,2.00,404.00,396.00
,"1 Mar 23","404-02-824663-13",99.34,99.77,0.33,607.11,536.14,5.37,95.77,97.36,0.00,0.00,95.47,99.72,0.00,1.93,6.71,,10.44,100.00,98.72,0.00,-110.26,38.9757,21.48,0.00,361.00,46.64,0.31,,,68.00,71.00,2435.00,2501.00,2.00,2.00,392.00,387.00
,"2 Mar 23","404-02-824663-13",100.00,100.00,0.08,512.57,4278.20,7.13,100.00,86.70,100.00,0.00,55.80,99.63,0.00,2.33,5.67,,10.99,100.00,98.12,0.00,-109.35,40.9907,16.07,0.00,269.00,13.63,0.22,,,4.00,4.00,202.00,233.00,1.00,1.00,319.00,313.00
,"3 Mar 23","404-02-824663-13",99.20,99.59,0.12,541.71,2151.52,6.14,97.92,99.34,100.00,0.00,68.23,99.41,0.00,1.51,7.63,,10.70,100.00,98.26,0.00,-108.44,37.9558,18.83,0.00,341.00,22.16,0.53,,,47.00,48.00,753.00,758.00,3.00,3.00,344.00,338.00
,"4 Mar 23","404-02-824663-13",99.67,99.20,0.27,489.54,743.33,6.11,80.00,98.04,0.00,0.00,92.69,98.54,0.00,1.64,4.65,,10.72,,96.54,0.00,-105.14,37.5680,17.45,0.00,273.00,34.40,0.33,,,40.00,50.00,1000.00,1020.00,0.00,0.00,289.00,279.00
"PB_ZQ_T2_OM_CHDH39B_M","28 Feb 23","404-02-804739-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","404-02-804739-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","404-02-804739-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3 Mar 23","404-02-804739-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4 Mar 23","404-02-804739-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PB_ZQ_T2_OM_CHDH39B_M_TDD","28 Feb 23","404-02-804739-16",99.87,99.91,0.08,890.80,2149.04,9.88,97.72,95.73,100.00,0.00,95.57,100.00,0.00,0.00,0.02,,,100.00,100.00,0.00,-115.24,85.0536,2.99,0.00,18.00,79.68,0.00,,,3221.00,3296.00,1702.00,1778.00,1.00,1.00,13.00,13.00
,"1 Mar 23","404-02-804739-16",99.90,100.00,0.01,1328.63,12657.84,10.46,99.28,99.87,100.00,0.00,56.03,100.00,0.00,0.28,1.10,,,100.00,100.00,0.00,-114.00,81.0764,2.31,0.00,123.00,45.80,0.01,,,1097.00,1105.00,1484.00,1486.00,6.00,6.00,113.00,113.00
