Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,12-Feb-23,404-02-10271-2,99.94,100,0.03,630.3,6098.36,10.02,99.19,99.49,100,0,39.08,97.83,0,0.18,0,,,100,100,0,-114.55,20.4734,0.49,0,45,15.04,0.03,,,854,861,589,592,1,1,35,35
,13-Feb-23,404-02-10271-2,99.86,100,0,945.71,9429.23,9.92,99.21,99.66,100,0,32.61,100,0,3.06,0.86,,,100,100,0,-115.22,23.4115,0.66,0,92,14.71,0,,,631,636,294,295,9,9,64,64
PB_E_T2_OM_ZRPR27C_C,09-Feb-23,404-02-10271-3,99.81,99.94,0.04,599.13,5537.38,8.42,99.08,99.16,100,0,67.78,100,20,0.42,0.09,,,100,90.62,0,-109.48,30.1726,0.83,0,159,24.9,0.01,,,3348,3379,944,952,13,13,160,145
,10-Feb-23,404-02-10271-3,99.7,99.91,0.09,805.65,4991.54,7.87,99.33,99.18,100,0,46.73,100,12.12,0.18,0,,,100,80,0,-115.37,28.4931,0.83,0,135,18.18,0.04,,,3729,3754,1082,1091,12,12,135,108
,11-Feb-23,404-02-10271-3,99.72,99.8,0.11,891.27,6390.57,8.38,99.34,99.44,100,0,46.32,100,0,0.22,0,,,100,100,0,-112.98,26.223,0.85,0,178,17.65,0,,,3009,3029,1061,1067,24,24,174,174
,12-Feb-23,404-02-10271-3,99.74,99.86,0.08,936.99,6894.5,7.76,98.9,99.1,100,0,46.68,100,0,0.05,1.07,,,100,94.39,0,-113.21,27.0363,0.64,0,109,14.29,0,,,2698,2728,774,781,10,10,107,101
,13-Feb-23,404-02-10271-3,99.68,99.91,0.07,681.78,7866.1,8.12,99.64,99.17,100,0,41.07,100,14.29,0.24,0.11,,,100,99.48,0,-114.77,29.0296,0.91,0,197,15.34,0,,,3288,3300,1073,1082,27,27,194,193
PB_E_T2_OM_ZRPR27D_D,09-Feb-23,404-02-10271-14,99.69,99.92,0.05,670.28,1621.02,8.67,98.81,99.35,100,0,90.15,100,0,0.42,0.45,,,100,100,0,-108.37,49.1182,2.15,0,294,44.72,0.02,,,5989,6061,1986,1999,22,22,262,262
,10-Feb-23,404-02-10271-14,99.7,99.76,0.05,1059.91,2961.77,8.79,98.91,99.12,100,0,84.5,99.68,11.11,0.42,1.71,,,100,98.98,0,-114.63,55.3583,1.97,0,314,44.09,0.02,,,6327,6397,2251,2271,36,36,294,291
,11-Feb-23,404-02-10271-14,99.71,99.91,0.08,979.94,2675.37,8.91,98.96,99.12,100,0,77.47,99.33,0,0.9,1.69,,,100,99.25,0,-112.34,49.2962,1.78,0,297,42.51,0.01,,,6209,6274,2715,2739,29,29,265,263
,12-Feb-23,404-02-10271-14,99.57,99.88,0.05,1099.33,3261.86,8.68,98.81,99.18,100,0,74.76,99.53,0,1.27,0.28,,,100,98.97,0,-113.05,48.2456,1.33,0,211,33.93,0.01,,,3814,3860,1925,1941,15,15,194,192
,13-Feb-23,404-02-10271-14,99.73,99.91,0.01,987.93,3795.61,8.97,99.23,99.23,100,0,71.81,100,0,0.39,0.47,,,100,99.38,0,-114.22,50.3599,1.91,0,365,33.24,0.01,,,5267,5308,2203,2220,37,37,324,322
PB_ZQ_F3_IB_PKLS01D_D,09-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F3_IB_PKLS01D_D,09-Feb-23,404-02-922801-24,99.59,100,0,2256.87,25899.01,14.59,100,100,0,0,7.26,100,0,0.01,0.26,,,100,,0,-119.99,4.1903,4.71,0,19,4.66,0,,,41,41,4,4,5,5,0,0
,10-Feb-23,404-02-922801-24,100,100,0.32,2380.67,27718.39,14.72,100,100,100,0,3.73,100,0,0.01,0.26,,,100,,0,-120,1.6374,5.22,0,17,1.93,0,,,47,47,26,26,13,13,0,0
,11-Feb-23,404-02-922801-24,100,100,0.55,1516.65,35811.11,12.96,100,100,100,0,3.88,100,0,0.06,1.44,,,100,,0,-120,1.2321,1.56,0,10,1.59,0,,,7,7,93,93,3,3,0,0
,12-Feb-23,404-02-922801-24,100,100,0,2393.57,42772.34,13.38,,100,0,0,3.4,100,0,0,0.05,,,,,0,-119.99,0.833,0.48,0,3,1,0,,,0,0,4,4,0,0,0,0
,13-Feb-23,404-02-922801-24,100,100,0,1326.69,31595.95,14.25,100,100,100,0,4.17,100,0,0.01,0.7,,,100,,0,-120,2.2218,4.12,0,9,2,0,,,7,7,147,147,3,3,0,0
PB_ZQ_F3_IB_PKLS01E_E,09-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F3_IB_PKLS01E_E,09-Feb-23,404-02-922801-29,100,99.95,0.61,3515.56,1244.05,12.61,99.43,90.72,100,0,96.84,100,0.06,0.09,0.22,,,99.53,41.28,0,-119.79,78.1854,279.53,0,1718,33.31,0,,,521,524,2102,2317,215,214,109,45
,10-Feb-23,404-02-922801-29,99.99,100,0.07,2713.52,15703.19,12.45,100,99.87,100,0,21.41,100,0,0.03,0.18,,,100,100,0,-119.9,16.7238,247.69,0,511,11.83,0,,,257,257,9001,9013,167,167,181,181
,11-Feb-23,404-02-922801-29,99.95,99.95,0.21,1988.29,8892.29,11.08,100,99.65,100,0,14.07,100,0,0.02,0.13,,,100,85,0,-119.88,5.3824,31.35,0,92,4.9,0,,,95,95,1970,1977,48,48,20,17
,12-Feb-23,404-02-922801-29,100,100,0,3944.73,15507.23,8.44,100,100,0,0,6.49,100,0,0.04,0.05,,,100,100,0,-119.99,2.6793,15.08,0,24,3.24,0,,,23,23,318,318,12,12,3,3
,13-Feb-23,404-02-922801-29,99.99,100,0.09,2584.95,17293.09,12.32,100,99.92,100,0,29.69,100,0,0.03,0.16,,,99.01,99.44,0,-119.76,26.4816,273.97,0,576,14.11,0,,,380,380,12532,12542,203,201,177,176
PB_ZQ_F3_OM_AMS340A_A,09-Feb-23,404-02-926299-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-21,100,99.93,0.09,3460.43,2818.05,7.95,100,98.56,0,0,78.3,100,0,0.38,0.65,,10.3,97.67,100,0,-115.78,18.4092,62.87,0,164,15.57,0.07,,,198,198,685,695,43,42,87,87
,11-Feb-23,404-02-926299-21,100,99.96,0,2697.47,7183.07,8.24,100,97.82,100,0,63.78,100,0,0.23,0.44,,11.77,100,100,0,-115.32,49.3046,121.82,0,319,8.77,0,,,58,58,314,321,50,50,51,51
,12-Feb-23,404-02-926299-21,100,100,0.05,3459.62,11031.48,8.5,99.47,99.68,100,0,42.62,100,0,0.32,0.49,,11.45,100,100,0,-115.64,47.8433,117.75,0,357,14.35,0,,,189,190,1870,1876,43,43,44,44
,13-Feb-23,404-02-926299-21,99.89,99.91,0.02,3103.4,18698.97,8.89,100,99.35,100,0,28.71,100,0,0.28,0.42,,10.3,97.78,93.18,0,-116.55,27.2803,96.13,0,273,13.48,0,,,185,185,2745,2763,45,44,44,41
PB_ZQ_F3_OM_AMS340B_B,09-Feb-23,404-02-926299-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-22,100,99.94,0.04,3903.43,9876.82,8.02,99.53,99.31,0,0,39.46,100,0,0.16,0.28,,11.86,100,100,0,-116.55,9.4434,43.65,0,142,8.41,0,,,211,212,432,435,74,74,68,68
,11-Feb-23,404-02-926299-22,100,99.98,0.03,3214.43,8873.8,8.59,100,99.67,100,0,56,100,0,0.17,0.17,,11.8,99.09,97.06,0,-115.59,49.1902,74.57,0,327,11.02,0,,,281,281,1518,1523,110,109,34,33
,12-Feb-23,404-02-926299-22,99.96,100,0,3713.96,7966.82,8.32,100,99.68,100,0,56.93,100,0.57,0.06,0.17,,13.23,100,100,0,-116.24,52.1284,63.39,0,133,12.88,0,,,265,265,1843,1849,37,37,13,13
,13-Feb-23,404-02-926299-22,100,100,0.03,5020.55,12482.48,8.92,99.6,99.68,100,0,38.86,100,0.65,0.22,0.13,,10.34,100,75,0,-116.76,26.9431,60.76,0,135,9.07,0,,,247,248,1545,1550,35,35,12,9
PB_ZQ_F3_OM_AMS340C_C,09-Feb-23,404-02-926299-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-23,99.96,100,0.19,14083.91,3588.33,7.94,100,95.34,100,0,76.24,100,1.4,0.63,1.28,,8.52,98.18,97.18,0,-115.78,24.3359,96.72,0,301,24.35,1.6,,,72,72,573,601,55,54,177,172
,11-Feb-23,404-02-926299-23,100,100,0.14,3641.26,2566.53,8.3,100,99.49,100,0,90.81,99.81,0.73,0.52,0.92,,9.6,100,93.75,0,-114.64,76.2536,202.91,0,561,19.89,1.38,,,228,228,3686,3705,89,89,112,105
,12-Feb-23,404-02-926299-23,99.98,99.99,0.13,2516.29,6443.04,8.55,99.31,99.73,100,0,70.42,100,0.51,0.32,0.22,,11.13,100,97.44,0,-115.58,77.1481,160.69,0,335,16.73,0.32,,,287,289,4403,4415,55,55,39,38
,13-Feb-23,404-02-926299-23,99.98,99.92,0.21,4962.82,4251.26,8.6,100,99.56,100,0,69.36,100,0.23,0.6,0.59,,8.58,98.21,97.1,0,-116.02,43.3041,139.98,0,442,23.59,1.05,,,265,265,4713,4734,56,55,69,67
PB_ZQ_F3_OM_LUD329A_A,09-Feb-23,404-02-913329-21,99.47,99.82,0.47,1916.4,2433.8,5.76,99.7,99.15,100,0,78.2,99.84,0.14,0.05,1.86,,,100,84.21,0,-114.84,53.725,149.28,0,652,29.18,0.09,,,3359,3369,4802,4843,468,468,38,32
,10-Feb-23,404-02-913329-21,99.72,99.91,0.19,5396.07,4608.41,6.08,99.66,99.19,100,0,58.18,100,0.15,0.08,2.3,,,99.74,96.92,0,-115.03,50.1381,142.21,0,631,42.12,0.25,,,2935,2945,4384,4420,378,377,65,63
,11-Feb-23,404-02-913329-21,99.79,99.78,0.34,2385.47,2637.88,6.01,99.68,98.65,100,0,76.33,99.8,0,0.06,1.97,,,99.54,100,0,-115.29,50.4536,137.57,0,529,28.29,0.49,,,3470,3481,4313,4372,439,437,37,37
,12-Feb-23,404-02-913329-21,99.82,99.97,0.16,1755.37,7163.22,5.98,99.87,99.57,100,0,38.32,100,0.62,0.07,0.97,,,100,100,0,-116.71,28.6105,48.76,0,167,14.12,0.5,,,756,757,1391,1397,123,123,14,14
,13-Feb-23,404-02-913329-21,99.72,99.87,0.28,4596.3,4520.74,6.12,99.89,99.72,100,0,62.57,99.66,0.3,0.06,1.98,,,99.58,97.87,0,-115.11,43.425,146.6,0,610,30.43,0.56,,,2793,2796,4330,4342,478,476,47,46
PB_ZQ_F3_OM_LUD329B_B,09-Feb-23,404-02-913329-22,99.9,100,0.13,2388.69,5349.63,7.4,99.41,99.5,100,0,56.53,100,0.27,0.1,0.44,,,99.76,100,0,-115,44.6825,121.32,0,261,14.2,0,,,844,849,2174,2185,422,421,9,9
,10-Feb-23,404-02-913329-22,99.89,99.92,0,3326.09,4901.36,7.63,99.38,99.83,100,0,53.33,100,0.24,0.04,0.3,,,100,100,0,-115.44,39.2592,135.97,0,303,18.4,0,,,808,813,1812,1815,406,406,4,4
,11-Feb-23,404-02-913329-22,99.79,99.93,0.05,2044.87,3597.39,7.45,99.83,99.76,100,0,47.83,100,0,0.13,0.53,,,99.45,100,0,-115.57,34.764,101.8,0,211,14.09,0.06,,,594,595,1634,1638,365,363,11,11
,12-Feb-23,404-02-913329-22,99.91,99.93,0.08,2834.07,7714.53,7.9,99.86,99.15,100,0,41.55,100,0,0.1,0.47,,,99.41,100,0,-116.48,36.8651,99.17,0,215,13.6,0.06,,,722,723,1401,1413,339,337,6,6
,13-Feb-23,404-02-913329-22,99.8,99.87,0.03,2272.88,6383.67,7.49,99.87,99.62,100,0,46.29,100,0.51,0.09,0.55,,,99.41,100,0,-115.33,35.9115,120.46,0,276,12.41,0,,,787,788,1820,1827,510,507,9,9
PB_ZQ_F3_OM_LUD329C_C,09-Feb-23,404-02-913329-23,99.94,99.98,0.18,2889.56,884.28,6.76,99.29,99,100,0,74.26,100,0.1,0.21,0.25,,,99.37,94.12,0,-115.18,39.8665,187.7,0,768,25.67,0,,,2942,2963,6995,7066,633,629,17,16
,10-Feb-23,404-02-913329-23,99.84,99.91,0.22,2670.42,1716.83,7.62,99.18,99.34,100,0,48.94,100,0.18,0.28,0.25,,,99.47,100,0,-115.41,35.6205,160.37,0,441,15.03,0.01,,,2045,2062,4822,4854,565,562,15,15
,11-Feb-23,404-02-913329-23,99.98,100,0.19,2409.33,3785.98,7.62,99.17,99.63,100,0,47.38,100,0.21,0.47,0.32,,,99.02,100,0,-115.53,32.7971,141.6,0,380,11.97,0,,,2143,2161,3238,3250,615,609,32,32
,12-Feb-23,404-02-913329-23,99.95,99.93,0.11,3184.11,1664.2,7.79,99.48,99.38,100,0,43.33,100,0,0.17,0.12,,,98.91,80,0,-116.33,29.2577,118.99,0,135,13.19,0.01,,,1537,1545,3352,3373,366,362,5,4
,13-Feb-23,404-02-913329-23,99.95,99.9,0.14,2885,3809.86,7.67,99.47,99.55,100,0,57.77,100,0.17,0.22,0.34,,,99.26,100,0,-115.32,34.396,168.08,0,412,15.72,0,,,1867,1877,3971,3989,541,537,5,5
PB_ZQ_F3_OM_LUD329D_D,09-Feb-23,404-02-913329-24,99.74,99.82,0.37,2591.64,3881.63,6.35,99.91,98.94,100,0,54.1,100,0,0.05,0.64,,,100,99.47,0,-116.06,17.6511,38.91,0,253,12.63,0.01,,,1052,1053,5713,5774,144,144,190,189
,10-Feb-23,404-02-913329-24,99.55,99.87,0.16,2471.18,3755.84,6.19,99.64,99.04,100,0,46.29,100,0,0.06,1.66,,,100,99.49,0,-116.12,17.7219,38.27,0,240,13.61,0,,,1099,1103,5756,5812,130,130,195,194
,11-Feb-23,404-02-913329-24,99.59,99.88,0.17,2428.91,4601.11,6.72,99.89,99.26,100,0,33.55,100,0,0.02,0.69,,,100,100,0,-116.49,12.2967,32.92,0,213,10.57,0,,,915,916,4977,5014,108,108,99,99
,12-Feb-23,404-02-913329-24,99.91,100,0,3035.11,14788.75,7.04,100,99.88,0,0,10.5,100,0,0.02,0.08,,,100,100,0,-117.82,7.2479,17.38,0,67,2.91,0,,,85,85,811,812,46,46,32,32
,13-Feb-23,404-02-913329-24,99.92,99.94,0.03,3836.15,5488.69,6.3,99.69,99.87,100,0,34.42,100,0,0.03,0.44,,,100,100,0,-116.13,15.2997,37.36,0,242,15.24,0,,,953,956,5969,5977,133,133,155,155
PB_ZQ_F3_OM_PLKS01A_A,09-Feb-23,404-02-922801-21,99.91,99.91,0.2,3307.8,3887.25,9.63,99.3,98.2,100,0,78.82,99.85,0.27,0.1,0.54,,,99.44,88.04,0,-113.5,111.4722,303.37,0,783,43.19,17.35,,,2819,2839,14485,14751,888,883,92,81
,10-Feb-23,404-02-922801-21,99.96,99.92,0.12,3718.38,2567.26,7.68,98.42,99.49,100,0,86.31,100,0.2,0.12,0.64,,,99.55,96.97,0,-114.27,71.3123,288.52,0,585,37.87,20.83,,,812,825,5318,5345,885,881,66,64
,11-Feb-23,404-02-922801-21,99.79,99.96,0.27,1603.31,3694.2,6.34,99.44,97.6,0,0,77.02,100,0.16,0.16,0.7,,,98.65,98.9,0,-114.56,57.3184,172.42,0,424,14.96,39.83,,,528,531,2153,2206,813,802,91,90
,12-Feb-23,404-02-922801-21,99.83,99.94,0.49,2268.39,2330.25,6.27,98.07,97.42,100,0,82.1,100,0,0.13,0.38,,,99.54,97.78,0,-115.33,42.6675,132.78,0,263,23.55,31.51,,,864,881,2868,2944,435,433,45,44
,13-Feb-23,404-02-922801-21,99.77,99.98,0.13,2159.89,2273,7.38,98.37,99.58,0,0,87.41,99.82,0.08,0.11,0.47,,,99.24,100,0,-114.34,58.6128,273.42,0,683,26.05,17.07,,,1026,1043,5751,5775,1057,1049,107,107
PB_ZQ_F3_OM_PLKS01B_B,09-Feb-23,404-02-922801-22,99.77,99.88,0.39,2528.51,5878.5,8.34,99.81,99.29,100,0,62.41,100,0.35,0.08,0.24,,,100,100,0,-115.08,56.2898,139.65,0,476,17.79,13.96,,,1590,1593,3899,3927,474,474,43,43
,10-Feb-23,404-02-922801-22,99.63,99.84,0.22,2833.91,5473.89,8.81,99.06,89.74,100,0,61.66,99.72,0,0.09,0.15,,,98.25,96.55,0,-115.66,42.8324,134.22,0,396,16.3,5.81,,,1261,1273,15012,16728,399,392,29,28
,11-Feb-23,404-02-922801-22,99.29,99.83,0.31,2693.64,3715.71,6.91,99.38,98.59,100,0,59.4,100,0.65,0.1,0.36,,,98.29,100,0,-115.81,35.8362,131.56,0,357,18.15,50.82,,,1439,1448,2166,2197,467,459,50,50
,12-Feb-23,404-02-922801-22,99.77,99.76,0.42,2314.63,6386.5,7.86,98.74,98.43,100,0,54.25,100,0,0.12,0.27,,,99.4,100,0,-116.48,32.4474,101.28,0,250,11.9,19.67,,,393,398,1317,1338,334,332,20,20
,13-Feb-23,404-02-922801-22,99.79,99.84,0.16,2963.03,6594.55,8.63,99.15,99.41,100,0,50.31,100,0,0.11,0.32,,,100,98.18,0,-115.95,36.9408,129.32,0,434,16.31,17.18,,,1276,1287,3845,3868,401,401,55,54
PB_ZQ_F3_OM_PLKS01C_C,09-Feb-23,404-02-922801-23,99.17,99.78,0.34,2688.01,8998.39,8.44,98.68,97.84,100,0,51.09,100,0,0.2,0.43,,,99.8,98.28,0,-116.31,46.9311,88.6,0,293,14.72,31.52,,,1792,1816,2534,2590,505,504,58,57
,10-Feb-23,404-02-922801-23,99.31,99.64,0.36,1777.53,4764.14,7,98.7,99.37,100,0,51.07,99.02,0,0.34,0.64,,,99.11,98.86,0,-116.77,32.2899,96.41,0,275,16.97,27.62,,,761,771,1586,1596,677,671,88,87
,11-Feb-23,404-02-922801-23,99.14,99.79,0.35,2251.52,8507.7,8.28,98.26,99.39,100,0,41.08,99.34,0.96,0.13,0.35,,,98.83,94.55,0,-117.08,33.8695,94.49,0,194,14.63,31.53,,,1582,1610,3592,3614,341,337,55,52
,12-Feb-23,404-02-922801-23,99.64,99.73,0.65,2393.42,4395.28,7.56,97.85,98.08,100,0,55.38,100,1.58,0.22,0.46,,,98.16,100,0,-117.25,29.054,71.14,0,195,14.29,27.79,,,684,699,1888,1925,380,373,54,54
,13-Feb-23,404-02-922801-23,99.74,99.73,0.43,2758.6,5418.57,7.19,98.34,99.01,0,0,48.95,99.55,0.28,0.17,0.5,,,99.1,100,0,-116.96,32.1353,95.25,0,263,13.42,28.45,,,653,664,1806,1824,557,552,37,37
PB_ZQ_F3_OM_PNJ110A_A,09-Feb-23,404-02-924710-21,99.9,100,0.79,2638.81,711.95,5.91,83.33,94.32,0,0,93.45,100,1.15,0.35,0.28,,,100,80,0,-118.37,40.7568,37.28,0,97,16.45,32.38,,,5,6,83,88,6,6,10,8
,10-Feb-23,404-02-924710-21,99.87,100,0.46,2438.7,1454.01,6.26,97.56,99.44,0,0,89.55,100,0,0.29,0.31,,,100,100,0,-117.86,49.5887,43.89,0,89,18.14,32.33,,,40,41,176,177,5,5,9,9
,11-Feb-23,404-02-924710-21,99.81,99.89,0.43,2587.64,832.3,5.9,100,96.23,0,0,93.41,100,0,0.74,0.42,,,100,100,0,-118.01,42.9396,36.73,0,140,16.12,37.19,,,36,36,51,53,8,8,7,7
,12-Feb-23,404-02-924710-21,100,99.88,0.79,2472.24,1801.67,6.42,100,98.21,100,0,85.79,100,0.74,0.67,0.37,,,85.71,77.78,0,-118.36,40.9575,36.02,0,151,17.8,29.04,,,27,27,55,56,7,6,9,7
,13-Feb-23,404-02-924710-21,99.89,99.94,0.76,2334.44,854.27,5.62,98.11,95.77,100,0,96.15,100,0.65,0.54,0.53,,,100,84.62,0,-118.48,44.1341,59.36,0,161,21.14,51.24,,,52,53,68,71,11,11,13,11
PB_ZQ_F3_OM_PNJ110B_B,09-Feb-23,404-02-924710-22,100,99.95,0.36,3741.71,7915.69,9.08,100,97.3,100,0,58.75,100,0.81,0.23,0.16,,,100,100,0,-118.13,59.9922,44.2,0,131,11.02,21.25,,,63,63,36,37,3,3,3,3
,10-Feb-23,404-02-924710-22,100,100,0.41,16857.32,8526.66,9.26,100,91.67,100,0,66.61,100,0,0.07,0.17,,,100,100,0,-118.47,89.7352,55.49,0,165,37.4,20.39,,,90,90,44,48,6,6,3,3
,11-Feb-23,404-02-924710-22,99.94,99.97,0.32,8481.26,8427.77,9.32,98.67,96.08,100,0,64.92,100,0,0.11,0.06,,,100,100,0,-118.44,84.1865,58.55,0,266,38.53,15.71,,,74,75,49,51,2,2,6,6
,12-Feb-23,404-02-924710-22,99.97,99.93,0.25,3503.16,3794.4,8.57,95.83,84.21,0,0,81.22,100,0,0.26,0.22,,,100,100,0,-118.55,81.2633,54.55,0,197,13.41,12.51,,,46,48,16,19,8,8,5,5
,13-Feb-23,404-02-924710-22,100,99.96,0.48,3826.14,6077.63,9.08,96.97,98.04,0,0,67.99,100,0,0.44,0.23,,,100,100,0,-118.71,72.9375,50.65,0,205,10.88,20.58,,,64,66,50,51,3,3,2,2
PB_ZQ_F3_OM_PNJ110C_C,09-Feb-23,404-02-924710-23,99.97,99.97,0.32,7191.62,2001.59,7.58,100,98.29,100,0,86.69,100,0,0.35,0.3,,,100,100,0,-118.34,75.6621,56.33,0,331,57.45,53.08,,,20,20,230,234,1,1,14,14
,10-Feb-23,404-02-924710-23,99.96,100,0.15,13608.26,3004.57,7.91,100,97.28,100,0,78.85,100,0,0.45,0.25,,,100,93.33,0,-118.88,66.3089,50.31,0,185,29.01,37.07,,,33,33,179,184,3,3,15,14
,11-Feb-23,404-02-924710-23,99.89,99.88,0.43,2214.91,1963.37,7.22,100,94.85,100,0,90.26,100,0,0.63,0.28,,,100,100,0,-119.01,58.842,43.86,0,132,17.75,42.92,,,6,6,92,97,2,2,9,9
,12-Feb-23,404-02-924710-23,100,99.97,0.34,2812.3,1566.08,6.99,87.5,96.39,100,0,86.11,100,0,0.12,0.22,,,,80,0,-118.78,58.0641,41.31,0,111,20,43.69,,,7,8,80,83,0,0,5,4
,13-Feb-23,404-02-924710-23,100,99.88,0.14,2852.53,4261.13,8.29,98.51,98.06,100,0,76.2,100,0,0.92,0.41,,,100,87.5,0,-119.06,65.6482,48.92,0,187,18.78,34.5,,,66,67,101,103,5,5,8,7
PB_ZQ_F8_HS_AMS340A_A,09-Feb-23,404-02-926299-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-31,100,100,0.15,3711.45,899.89,7.24,95.71,99.56,0,0,95.76,100,0.68,0.14,0.34,,12.5,95.83,100,0,-113.14,15.507,85.58,0,122,22.8,0,,,134,140,228,229,24,23,82,82
,11-Feb-23,404-02-926299-31,100,100,0,3481.25,2588.5,7.94,98.23,99.31,100,0,74.99,100,0,0.26,0.81,,11.69,100,,0,-112.26,22.5276,54.67,0,47,17.09,0.04,,,111,113,143,144,14,14,0,0
,12-Feb-23,404-02-926299-31,100,100,0,2672.14,11833.72,7.43,100,100,0,0,30.49,100,0,0.12,0.39,,11.76,100,,0,-112.89,8.6588,45.03,0,54,11.85,0,,,3,3,25,25,14,14,0,0
,13-Feb-23,404-02-926299-31,100,100,0.4,2383.23,11142.01,7.85,100,99.22,0,0,13.98,100,0,0.89,0.47,,11.89,94.74,,0,-114.12,3.1406,39.5,0,29,10.26,0,,,8,8,128,129,19,18,0,0
PB_ZQ_F8_HS_AMS340B_B,09-Feb-23,404-02-926299-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-32,100,99.95,0,4073.49,3076.21,6.91,100,100,0,0,67.89,100,0,0.09,0.17,,13.43,100,100,0,-113.29,10.0742,42.23,0,105,13.91,0,,,148,148,91,91,80,80,37,37
,11-Feb-23,404-02-926299-32,100,100,0.07,4195.03,4335.45,7.26,100,100,0,0,64.96,100,0,0.4,0.25,,13.6,100,92.31,0,-112.45,17.5637,14.79,0,74,12.18,0,,,98,98,34,34,51,51,13,12
,12-Feb-23,404-02-926299-32,100,99.27,0.74,1846.13,9875.52,7.39,100,100,0,0,8.9,,0,0.01,0.05,,12.28,100,,0,-113.04,1.0234,7.18,0,2,2.61,0,,,13,13,55,55,5,5,0,0
,13-Feb-23,404-02-926299-32,100,100,0,2039.13,13088.34,7.32,100,100,0,0,5.31,,0,0,0.01,,13.07,100,,0,-113.32,0.5943,10.84,0,1,1.89,0,,,2,2,10,10,1,1,0,0
PB_ZQ_F8_HS_AMS340C_C,09-Feb-23,404-02-926299-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-926299-33,100,100,0.04,3476.23,2695.02,8.54,91.67,99.39,100,0,86.22,99.42,0,0.31,0.78,,9.65,93.48,100,0,-112.35,19.925,92.32,0,178,22.29,0,,,33,36,164,165,46,43,125,125
,11-Feb-23,404-02-926299-33,100,100,0.04,3378.87,4183.78,8.59,93.1,97.44,0,0,76.4,99.28,2.35,0.36,1.08,,7.68,60,100,0,-108.35,33.0319,57.34,0,140,19.03,0.04,,,27,29,76,78,15,9,64,64
