Short name,,4G_ECGI,RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],PS handover success rate [LTE Intra System] [CDBH],PS handover success rate [LTE Inter System] [CDBH],CSFB Redirection Success Rate [CDBH],E-UTRAN Average CQI [CDBH],MV_Average number of used DL PRBs [CDBH],VoLTE ERAB Setup Success Rate [CBBH],VoLTE Drop Call Rate [CBBH]],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],VoLTE Intra-LTE Handover Success Ratio [CBBH],VoLTE Inter-Frequency Handover Success Ratio [CBBH],UL RSSI [CBBH],MV_4G Data Volume_GB,VoLTE Traffic,Radio NW Availability
,24-Apr-23,404-02-702132-13,99.82,99.67,,2536.07,284.09,96.4,99.42,100,7.65,83.08,100,0.55,0.1,0.02,,100,100,-103.42,86.23,45.2,100
,25-Apr-23,404-02-702132-13,99.91,99.91,,1565.61,225.62,100,96.39,100,7.51,93.8,100,0,0.2,0.05,,100,100,-103.04,89.84,45.15,99.99
,26-Apr-23,404-02-702132-13,99.61,69.62,,1752.57,217.96,98.21,100,100,7.46,94.2,100,0,0.2,0.42,,100,100,-104.02,88.88,41.32,99.82
,27-Apr-23,404-02-702132-13,99.95,99.91,,3462.86,439.62,97.83,99.5,100,7.91,77.97,100,0,0.06,0.07,,100,100,-101.86,88.12,35.21,99.07
PB_E_T2_HS_URP106A_A,23-Apr-23,404-02-701106-11,99.76,99.85,,4228.34,382.08,99.41,95.65,100,9.64,69.88,100,0,0.04,0.01,,100,100,-100.24,81.53,46.78,100
,24-Apr-23,404-02-701106-11,99.81,99.74,,5407.4,421.78,98.69,98.62,100,8.96,71.62,100,0.5,0.08,0.05,,96.77,100,-101.12,84.67,63.47,99.92
,25-Apr-23,404-02-701106-11,99.71,99.85,,5765.99,475.58,98.67,88.97,100,8.86,63.9,100,0,0.05,0.01,,97.56,92.86,-100.7,81.49,67.06,100
,26-Apr-23,404-02-701106-11,99.94,99.72,,3288.25,438.66,98.89,93.51,100,8.85,66.25,100,0,0.04,0.04,,100,100,-100.26,91.14,75.13,99.96
,27-Apr-23,404-02-701106-11,99.78,99.91,,2500.61,341.53,99.46,93.33,100,8.9,75,100,0,0.27,0.16,,100,100,-102.22,81.78,74,100
PB_E_T2_HS_URP106B_B,23-Apr-23,404-02-701106-12,99.76,99.67,,2619.02,361.28,93.25,100,100,8.84,82.58,100,0,0.3,0.15,,98.08,100,-102.61,95.37,55.64,100
,24-Apr-23,404-02-701106-12,99.64,99.63,,2197.99,278.3,93.25,85.94,100,8.52,92.35,100,0,0.49,0.15,,95.29,100,-103.96,95.08,73.32,99.92
,25-Apr-23,404-02-701106-12,99.89,99.92,,3444.7,282.19,92.8,90.36,100,8.95,84.47,100,0.44,0.25,0.17,,97.26,97.06,-102.35,95.19,76.64,100
,26-Apr-23,404-02-701106-12,99.72,99.78,,3015.85,266.75,93.52,85.87,100,8.53,82.1,99.79,0,0.23,0.07,,97.65,100,-102.26,98.01,78.12,99.96
,27-Apr-23,404-02-701106-12,99.72,99.77,,2904.57,435.47,92.69,88.46,100,8.78,83.15,99.64,0,0.44,0.23,,96.49,100,-102.09,99.25,72.28,100
PB_E_T2_HS_URP106C_C,23-Apr-23,404-02-701106-13,99.88,99.75,,9076.26,394.86,99.17,97.73,100,9.68,60,100,0,0.08,0.02,,100,100,-102.64,96.77,60.88,100
,24-Apr-23,404-02-701106-13,99.91,99.86,,4363.71,327.04,98.91,97.65,100,9.1,78.8,100,0,0.14,0.1,,100,100,-102.27,102.8,97.17,99.92
,25-Apr-23,404-02-701106-13,99.89,99.56,,4138.37,304.4,100,98.1,100,8.89,78.83,100,0,0.12,0.05,,97.18,96.23,-103.78,107.85,89.95,100
,26-Apr-23,404-02-701106-13,99.87,99.65,,4762.63,344.61,100,99.12,100,9.25,73.95,100,0,0.09,0.05,,100,100,-103.39,117.88,109.58,99.96
,27-Apr-23,404-02-701106-13,99.98,99.7,,3331.56,279.76,99.74,97.52,100,8.92,81.78,99.57,0,0.07,0.07,,98.65,97.62,-102.68,118.88,117.12,100
PB_E_T2_HS_USG001A_A,23-Apr-23,404-02-709001-11,99.94,99.81,,2819.34,198.55,93.31,98.68,100,9.68,91.88,100,0,0.05,0.06,,100,100,-105.72,134.41,36.3,100
,24-Apr-23,404-02-709001-11,99.86,99.59,,10614.79,295.56,98.79,96,100,10.7,65.78,100,0,0.04,0.15,,100,100,-106.57,121.73,33.47,100
,25-Apr-23,404-02-709001-11,99.86,99.78,,11263.24,249.92,97.98,97.35,100,10.76,61.33,100,0,0.07,0.11,,100,100,-105.9,134.58,36.04,100
,26-Apr-23,404-02-709001-11,99.97,99.74,,8688.49,267.31,100,96.79,100,10.47,72.53,100,0,0.03,0.26,,100,100,-104.4,131.42,40.39,100
,27-Apr-23,404-02-709001-11,99.85,99.9,,7546.06,295.17,99.59,95.79,100,10.74,79.95,100,0.6,0.13,0.28,,100,100,-106.23,144.93,39.61,100
PB_E_T2_HS_USG001B_B,23-Apr-23,404-02-709001-12,100,100,,10310.32,376.72,100,100,100,9.39,33.58,100,0,0.06,0.03,,100,100,-103.59,22.34,7.63,100
,24-Apr-23,404-02-709001-12,100,99.75,,5466.71,220.75,98.82,100,,8.09,52.08,100,0,0.04,0.01,,100,100,-104.77,21.29,7.11,100
,25-Apr-23,404-02-709001-12,99.7,98.95,,11372.15,306.29,100,100,100,8.52,35.3,100,0,0.05,0.02,,100,100,-101.97,22.92,8.2,100
,26-Apr-23,404-02-709001-12,99.93,99.75,,7157.9,166.03,100,100,100,8.73,47.02,100,0,0.04,0.01,,100,100,-106.45,26.72,9.77,100
,27-Apr-23,404-02-709001-12,99.92,99.82,,10620.76,331.42,100,100,100,9.43,37.12,100,0,0.05,0.01,,100,100,-104.88,26.82,9.52,100
PB_E_T2_HS_USG002A_A,23-Apr-23,404-02-710002-11,99.86,99.85,,4038.51,286.07,98.91,97.25,100,5.84,51.92,100,0,0.2,0.07,,100,100,-106.26,21.93,5.35,100
,24-Apr-23,404-02-710002-11,99.67,99.6,,1963.49,230.49,98.53,97.32,100,5.59,78.53,100,0,0.23,0.06,,100,100,-106.36,26.51,9.2,100
,25-Apr-23,404-02-710002-11,99.61,99.71,,2176.03,176.38,98.13,98.91,100,5.75,77.45,98.8,0,0.67,0.13,,100,100,-105.46,28.08,10.31,100
,26-Apr-23,404-02-710002-11,99.79,99.86,,3469.73,267.27,98.93,97.97,100,6.19,62.9,100,0,0.41,0.05,,100,100,-105.22,28.73,10.12,100
,27-Apr-23,404-02-710002-11,99.7,99.92,,1822.79,188.41,98.79,98.55,100,5.52,81.75,100,0,0.38,0.13,,100,100,-106.44,30.38,7.49,99.58
PB_E_T2_HS_USG002B_B,23-Apr-23,404-02-710002-12,99.89,99.88,,4749.14,394.53,98.53,99.24,100,6.34,59.67,100,1.96,0.46,0.1,,100,100,-106.11,28.42,8.74,100
,24-Apr-23,404-02-710002-12,99.8,99.98,,4591.42,275.52,98.97,98.83,100,7.06,54.8,100,0,0.14,0.06,,99.2,100,-106,33.28,11.6,100
,25-Apr-23,404-02-710002-12,99.8,99.92,,1752.02,193.38,98.66,98.25,100,6.04,86.4,100,0,0.45,0.2,,100,100,-104.79,36.24,14.36,100
,26-Apr-23,404-02-710002-12,99.91,99.95,,3529.95,241.31,99.65,98.54,100,6.83,72.3,100,0,0.29,0.1,,100,100,-104.89,36.97,16.18,100
,27-Apr-23,404-02-710002-12,99.73,99.92,,2146.93,180.6,98.01,99.08,100,6.06,84.88,100,0,0.41,0.13,,100,100,-106.12,36.72,14.94,99.58
PB_E_T2_HS_USG002C_C,23-Apr-23,404-02-710002-13,99.89,99.81,,1796.5,320.47,98.95,97.39,100,7.17,92.67,99.18,0,0.1,0.02,,100,100,-105.14,73.44,33.97,100
,24-Apr-23,404-02-710002-13,99.98,99.96,,7598.57,277.83,90.67,100,100,9.17,57.65,100,0,0.27,0.14,,96.55,96.43,-104.4,75.58,28,100
,25-Apr-23,404-02-710002-13,100,99.61,,4773.79,227.51,98.7,99.41,100,9.09,78.97,100,0,0.03,0.02,,100,100,-103.21,73.33,29.35,100
,26-Apr-23,404-02-710002-13,100,100,,7829.96,221.18,94.79,100,100,8.76,55.83,99.5,0,0.21,0.02,,100,100,-102.96,73.57,26.28,100
,27-Apr-23,404-02-710002-13,99.98,99.98,,5690.71,500.06,100,99.34,100,9.16,71.85,100,0,0.13,0.07,,97.4,100,-103.79,94.58,47.59,99.58
PB_E_T2_HS_USG003A_A,23-Apr-23,404-02-704003-11,98.87,99.92,,7582.41,345.5,93.75,93.55,,7.99,61.4,100,0,0.05,0.31,,100,100,-102.02,72.63,25.59,100
,24-Apr-23,404-02-704003-11,99.7,99.62,,4640.57,525.55,97.33,100,100,8.78,76.03,100,0,0.1,0.03,,100,100,-105.67,77.69,43.01,100
,25-Apr-23,404-02-704003-11,99.89,99.93,,6866.32,376.06,95.85,99.19,100,8.9,64.15,100,0,0.06,0.03,,100,100,-103.36,72.17,43.41,99.82
,26-Apr-23,404-02-704003-11,99.76,99.93,,4229.33,338.34,95.39,99.64,100,8.55,74.3,100,0,0.17,0.34,,100,100,-104.63,65.96,43.66,100
,27-Apr-23,404-02-704003-11,99.75,99.91,,5779.5,409.43,95.95,97.76,100,8.34,70.47,100,0,0.14,0.1,,100,100,-103.94,67.51,37.72,100
PB_E_T2_HS_USG003B_B,23-Apr-23,404-02-704003-12,99.51,100,,4725.54,463.05,97.54,100,100,7.44,51.08,100,2.13,0.28,0.04,,96,93.33,-101.97,24.58,10.34,100
,24-Apr-23,404-02-704003-12,99.87,99.9,,5354.31,261.25,97.94,100,100,7.28,46.38,100,1.04,0.48,0.06,,100,100,-104.07,28.04,16.88,100
,25-Apr-23,404-02-704003-12,99.69,99.95,,5471.39,448.39,98.45,97.87,100,7.09,39.33,100,1.1,0.32,0.04,,100,100,-103.13,23.6,16.17,99.82
,26-Apr-23,404-02-704003-12,100.15,100,,13540,351.51,100,100,,9.38,30.93,100,0,0.44,0.06,,100,100,-102.47,27.76,15.24,100
,27-Apr-23,404-02-704003-12,99.86,99.92,,4467.28,370.67,98.39,100,100,6.75,53.15,100,0,0.6,0.07,,100,100,-103.49,24.79,13.33,100
PB_E_T2_HS_USG003C_C,23-Apr-23,404-02-704003-13,99.88,100,,6178.72,805.12,98.51,100,100,7.92,45.75,99.39,0,0.42,0.06,,100,100,-104.16,33.95,14.9,100
,24-Apr-23,404-02-704003-13,99.65,99.88,,5860.77,370.96,97.95,100,100,7.63,48.05,100,0,0.4,0.05,,98.46,100,-103.05,34.39,27.75,100
,25-Apr-23,404-02-704003-13,99.72,99.99,,4438.52,351.83,96.81,100,100,7.29,55.92,100.54,0,0.42,0.17,,98.53,100,-103.41,35.45,24.82,99.82
,26-Apr-23,404-02-704003-13,99.54,99.92,,4660.48,305,97.5,100,100,7.92,58,99.57,0.55,1.34,0.26,,98.57,100,-103.2,31.87,22.73,100
,27-Apr-23,404-02-704003-13,99.62,99.92,,3245.74,644.68,97.85,97.37,100,6.51,67.55,99.49,0.73,0.24,0.04,,100,100,-102.77,29.87,19.73,100
PB_E_T2_HS_USG004A_A,23-Apr-23,404-02-704004-11,99.89,99.88,,5778.4,336.74,100,100,,7.36,52.65,100,0,0.05,0.11,,91.67,100,-108.39,33.95,18.24,100
,24-Apr-23,404-02-704004-11,99.96,99.28,,6714.38,217.3,100,97.62,,7.98,49.7,100,0,0,0.08,,100,100,-106.96,32.34,13.58,87.13
,25-Apr-23,404-02-704004-11,99.92,99.86,,3881.39,265.31,97.92,100,100,7.92,69.1,100,0,0.01,0.05,,100,100,-105.03,47.6,21.78,100
,26-Apr-23,404-02-704004-11,99.62,99.84,,5264.21,285.82,98.04,99.38,100,8.24,64.88,98.7,0,0,0.01,,100,100,-108.56,45.93,20.04,100
,27-Apr-23,404-02-704004-11,99.89,100,,6492.7,345.91,100,100,100,8.47,53.42,100,0,0.01,0.01,,100,100,-106.99,44.27,14.72,100
PB_E_T2_HS_USG004B_B,23-Apr-23,404-02-704004-12,100,100,,16625.1,753.08,100,100,100,9.62,14.47,99.24,0,0.06,0.02,,100,100,-101.64,10.85,9.05,100
,24-Apr-23,404-02-704004-12,99.96,99.78,,15713.97,517.73,99.22,100,100,9.73,21.85,100,0,0.71,0.05,,100,100,-104.92,16.04,12.3,87.13
,25-Apr-23,404-02-704004-12,99.96,99.77,,12994.68,2067.26,98.85,100,100,9.33,30.43,100,0,0.03,0.04,,100,100,-104.12,20.35,17.5,100
,26-Apr-23,404-02-704004-12,100,100,,14461.41,517.81,97.67,100,100,9.73,26.57,100,0,0.06,0.04,,100,100,-102.6,18.83,15.73,100
,27-Apr-23,404-02-704004-12,100,99.89,,17502.75,771.68,99.39,100,100,8.86,21.52,100,0,0.07,0.04,,100,100,-100.71,17.5,14.68,100
PB_E_T2_HS_USG004C_C,23-Apr-23,404-02-704004-13,99.95,99.96,,4770.72,349.56,98.86,99.44,100,7.41,51.62,100,0,0.21,0.21,,100,100,-106.44,22.16,9.07,100
,24-Apr-23,404-02-704004-13,99.74,100,,10150.53,419.62,98.21,100,100,9.33,38.17,100,0,0.05,0.27,,100,100,-105.58,24.65,13.04,87.13
,25-Apr-23,404-02-704004-13,99.9,99.9,,6131.31,392.12,94.37,100,100,7.77,51.75,100,0,0.16,0.02,,100,100,-105.85,29.68,14.94,100
,26-Apr-23,404-02-704004-13,99.74,99.89,,5201.93,300.43,96.64,100,100,7.38,59.3,100,0,0.02,0.01,,100,100,-103.25,30.26,14.37,100
,27-Apr-23,404-02-704004-13,99.7,99.94,,7284.27,328.26,96.9,100,100,7.96,46.65,100,0,0.21,0.09,,100,100,-104.44,30.58,14.44,100
PB_E_T2_HS_USG021A_A,23-Apr-23,404-02-707021-11,100,100,,60445.25,1620.13,100,100,,11,45.92,100,0,0.07,0.03,,100,100,-102.51,51.14,14.43,99.99
,24-Apr-23,404-02-707021-11,99.53,99.79,,7627.8,292.78,98.63,100,100,7.88,49.75,100,0,0.17,0.01,,100,100,-100.93,32.66,18.46,100
,25-Apr-23,404-02-707021-11,99.84,99.85,,4168.18,248.04,99.13,100,100,7.18,65.8,100,0,0,0.11,,100,100,-102,41.23,16.71,100
,26-Apr-23,404-02-707021-11,100,100,,5584.85,316.26,98.68,100,100,7.59,55.88,98.95,0,0.03,0.01,,100,100,-101.93,32.78,18.63,100
,27-Apr-23,404-02-707021-11,100,99.65,,4639.09,250.73,100,100,100,7.82,62.75,100,0,0.01,0.01,,100,100,-99.51,33.87,17.05,100
PB_E_T2_HS_USG021B_B,23-Apr-23,404-02-707021-12,99.88,99.94,,3218.1,335.27,97.95,100,100,8.46,67.72,100,0,0.02,0.01,,100,100,-105.4,75.85,24.12,99.99
,24-Apr-23,404-02-707021-12,100,99.32,,4818.58,420.13,100,100,100,8.24,76.55,100,0.93,0.01,0.02,,98.77,100,-104.19,70.1,26.64,100
,25-Apr-23,404-02-707021-12,100,99.81,,3493.56,390.02,99.19,100,100,8.02,81.75,100,0,0.01,0.02,,100,100,-103.21,74.37,27.37,100
,26-Apr-23,404-02-707021-12,99.93,99.9,,7777.92,594.82,98.52,100,100,8.85,55.1,100,0,0.01,0.18,,100,100,-102.54,69.32,30.47,100
,27-Apr-23,404-02-707021-12,99.96,99.75,,8429.19,481.92,100,98.95,100,8.75,52.77,100,1.32,0.01,0.02,,100,100,-102.77,74.56,27.29,100
PB_E_T2_HS_USG021C_C,23-Apr-23,404-02-707021-13,99.75,99.93,,7690.49,4468.98,97.14,97.06,100,9.11,17.57,100,0,0.62,0.01,,100,100,-102.42,18.31,9.53,99.99
,24-Apr-23,404-02-707021-13,99.93,99.46,,21634.61,602.32,97.92,100,100,10.33,14.93,90,0,0,0.01,,100,100,-105.51,16.62,10.44,100
,25-Apr-23,404-02-707021-13,99.84,99.57,,9363.11,444.77,100,100,100,8.25,24.1,100,0,0.02,0,,100,100,-100.98,19.77,16.68,100
,26-Apr-23,404-02-707021-13,99.73,99.75,,12322.2,510.06,100,100,100,9.36,31.52,100,0,0.05,0.01,,100,100,-100.71,22.93,15.47,100
,27-Apr-23,404-02-707021-13,100,100,,32927.89,468.74,100,100,,10.57,11.35,100,0,0.09,0.01,,100,100,-99.71,20.18,12.27,100
PB_E_T2_HS_USG023A_A,23-Apr-23,404-02-706023-11,100,100,,43640.29,2003.41,92.31,100,100,13.75,17.23,100,0,0,0,,100,,-101.34,37.62,12.64,100
,24-Apr-23,404-02-706023-11,100,100,,30254.4,499.93,96.67,100,,12.76,23.9,100,0,0.03,0,,100,100,-104.58,32.46,12.85,100
,25-Apr-23,404-02-706023-11,100,99.95,,27180.82,742.35,98,77.78,,12.33,19.82,100,0,0.01,0.01,,100,,-102.31,39.99,13.4,100
,26-Apr-23,404-02-706023-11,100,100,,22512.98,478.97,100,60,,12.4,31.75,100,0,0.07,0,,100,100,-103.72,36.84,11.78,100
,27-Apr-23,404-02-706023-11,100,100,,29524.57,351.46,100,,100,12.46,19.5,100,2.33,0.1,0,,100,,-105.3,32.31,16.96,100
PB_E_T2_HS_USG023B_B,23-Apr-23,404-02-706023-12,100,100,,19266.66,543.64,100,90,,10.67,14.32,100,0,0.28,0.02,,100,100,-103.92,15.22,5.38,100
,24-Apr-23,404-02-706023-12,100,97.73,,20406.38,312.61,100,90,100,11.12,13.43,100,0,0.01,0.03,,66.67,100,-102.55,12.33,4.95,100
,25-Apr-23,404-02-706023-12,100,99.78,,19836.14,402.59,100,100,100,10.54,13.47,100,0,0,0.07,,100,100,-104.83,14.14,4.7,100
,26-Apr-23,404-02-706023-12,99.78,99.75,,19947.63,348.8,100,95.83,100,10.52,15.82,100,0,0.14,0.01,,100,100,-104.62,12.5,5.79,100
,27-Apr-23,404-02-706023-12,99.85,100,,25700.34,432.2,98.15,100,100,10.49,14.2,100,0,0,0.01,,100,100,-102.69,19.95,6.09,100
PB_E_T2_HS_USG023C_C,23-Apr-23,404-02-706023-13,100,99.74,,22026.8,472.18,100,81.82,,12.44,27.27,100,0,0.1,0.02,,92.31,90.91,-104.94,43.77,21.37,100
,24-Apr-23,404-02-706023-13,99.87,99.49,,22031.82,544.21,100,90.32,100,12.18,28.65,100,0,0.27,0.25,,100,100,-104.11,44.75,17.37,100
,25-Apr-23,404-02-706023-13,100,99.97,,24058.01,1371.26,90,90,100,12.37,26.15,100,0,0.03,0.01,,84.62,78.95,-103.53,41.57,18.26,100
,26-Apr-23,404-02-706023-13,99.94,99.93,,20997.83,751.99,92.31,86.67,100,11.8,21.68,100,0,0.02,0,,100,100,-103.58,39.28,17.58,100
,27-Apr-23,404-02-706023-13,99.93,99.71,,23974.77,735.41,80,75,100,12.13,29.77,100,0,0,0,,100,100,-102.24,44.51,15.34,100
PB_E_T2_HS_USG024A_A,23-Apr-23,404-02-709024-11,99.72,99.85,,7268.09,220.63,99.49,100,100,9.8,72.2,100,0,0.01,0.01,,97.14,92.86,-100.6,97.98,31.65,100
,24-Apr-23,404-02-709024-11,99.97,99.88,,6340.82,180.98,100,100,100,9.33,76.67,100,0,0.02,0.01,,100,100,-100.25,74.94,38.06,100
,25-Apr-23,404-02-709024-11,99.89,99.68,,5649.88,185.7,100,82.22,100,9.08,75.55,100,0,0,0.11,,100,100,-100.58,82.24,32.95,100
,26-Apr-23,404-02-709024-11,99.63,99.73,,5914.99,133.61,99.52,98,100,8.84,75.83,100,0,0.05,0.02,,97.5,94.44,-101.53,88.96,38.75,100
,27-Apr-23,404-02-709024-11,99.92,99.74,,6258.61,160.5,100,96.77,100,8.76,72.62,100,0,0.09,0.07,,100,100,-98.91,82.15,35.98,100
PB_E_T2_HS_USG024B_B,23-Apr-23,404-02-709024-12,99.95,99.96,,17523.16,310.39,100,100,100,9.64,34.15,100,0,0.01,0.01,,100,100,-107.47,56.35,16.47,100
,24-Apr-23,404-02-709024-12,99.95,99.91,,15859.55,463.62,100,100,100,9.6,34.73,100,0,0.01,0.03,,100,100,-104.28,51.05,19.02,100
,25-Apr-23,404-02-709024-12,99.78,99.74,,17942.76,394.57,100,99.05,100,9.93,34.27,100,0,0.01,0.02,,96.15,95,-104.69,48.35,20.05,100
,26-Apr-23,404-02-709024-12,99.98,99.96,,10325.12,296.93,97.22,99.2,100,8.54,48.67,100,0,0.03,0.01,,100,100,-105.62,54.29,20.39,100
,27-Apr-23,404-02-709024-12,99.98,99.98,,16857.59,572.29,97.92,100,100,10.04,30.32,100,0,0.01,0.01,,100,100,-104.93,48.24,17.36,100
PB_E_T2_HS_USG024C_C,23-Apr-23,404-02-709024-13,99.92,99.7,,3703.16,89.52,98.75,100,100,10.07,89.22,100,0,0.02,0.08,,100,100,-102.18,170.4,100.74,100
,24-Apr-23,404-02-709024-13,99.97,99.76,,3465.44,142.69,100,100,100,10.22,91.42,100,0,0.01,0.09,,100,100,-101.42,163.94,95.19,100
,25-Apr-23,404-02-709024-13,99.98,99.47,,4415.29,96.68,100,100,100,10.31,86,100,0,0.02,0.06,,100,100,-101.51,163.77,93.5,100
,26-Apr-23,404-02-709024-13,99.93,99.47,,3194.44,49.35,100,100,100,9.85,88.85,100,0,0.09,0.05,,97.62,96.88,-101.43,165.39,99.26,100
,27-Apr-23,404-02-709024-13,99.94,99.69,,4380.63,291.69,100,100,100,10.78,90.62,100,0,0.05,0.09,,100,100,-102.74,187.1,114.86,100
PB_E_T2_HS_USG027A_A,23-Apr-23,404-02-700027-11,99.9,99.95,,4611.33,235.84,100,99.05,100,8.96,84.88,100,0,0.18,0.02,,98.59,98.15,-106.41,102.5,50.62,100
,24-Apr-23,404-02-700027-11,99.92,99.9,,3635.31,277.97,99.03,98.99,100,8.8,92.4,99.75,0,0.44,0.07,,100,100,-105.45,101.19,65.69,100
,25-Apr-23,404-02-700027-11,99.93,99.91,,3914.21,259.16,100,99.07,100,8.36,85.08,100,0,0.46,0.07,,100,100,-103.71,95.35,70.98,100
,26-Apr-23,404-02-700027-11,99.9,99.82,,4806.73,329.69,100,100,100,9.26,79.42,100,0.36,0.15,0.19,,100,100,-103.78,96.31,67.13,100
,27-Apr-23,404-02-700027-11,99.88,99.93,,4093.47,215.71,100,100,100,8.84,81.4,100,0,0.12,0.16,,100,100,-105.34,95.31,59.8,100
PB_E_T2_HS_USG027B_B,23-Apr-23,404-02-700027-12,100,99.88,,6824.51,355.33,96.67,98.9,100,7.93,58.58,100,0,0.03,0.04,,100,100,-107.88,58.88,33.08,100
,24-Apr-23,404-02-700027-12,100,100,,5468.19,304.35,100,96.97,,6.67,68.97,100,0,0.26,0.05,,100,100,-104.84,59.93,41.48,100
,25-Apr-23,404-02-700027-12,99.6,99.71,,5917.11,355.68,97.33,97.22,100,7.99,63.38,100,0,0.21,0.02,,100,100,-104.39,59.5,41.19,100
,26-Apr-23,404-02-700027-12,99.96,99.85,,7923.66,297.62,98.65,97.47,100,8.01,56.95,100,0,0.26,0.08,,100,100,-104.02,62.97,37.27,100
,27-Apr-23,404-02-700027-12,100,99.82,,6265.07,341.84,100,98.81,100,7.72,60.3,100,0.75,0.15,0.08,,100,100,-105.73,61.37,40.71,100
PB_E_T2_HS_USG027C_C,23-Apr-23,404-02-700027-13,99.96,99.95,,8472.4,519.53,99.02,97.48,100,8.62,62.8,100,0,0.29,0.02,,100,100,-100.73,68.22,40.67,100
,24-Apr-23,404-02-700027-13,99.94,99.55,,4765.83,397.36,99.69,97.64,100,8.77,81.08,100,0,0.11,0.05,,97.46,95.95,-103.13,75.29,73.9,100
,25-Apr-23,404-02-700027-13,99.94,99.82,,4095.54,460.58,99.32,99.17,100,8.67,80.58,99.68,0,0.06,0.07,,100,100,-103.82,80.84,75.75,100
,26-Apr-23,404-02-700027-13,99.94,99.94,,7569.2,514.86,99.29,100,100,8.95,65.85,100,0,0.06,0.01,,98.63,97.67,-103.24,70.68,66.78,100
,27-Apr-23,404-02-700027-13,99.9,99.96,,3672.74,367.19,99.14,100,100,8.34,81.42,100,0,0.06,0.01,,100,100,-103.58,72.95,62.88,100
PB_E_T2_HS_USG035A_A,23-Apr-23,404-02-708035-11,100,99.93,,21829.48,478.38,100,100,,9.63,25.95,100,0,0.28,0.05,,100,100,-105.58,48.39,4.02,100
,24-Apr-23,404-02-708035-11,99.85,99.89,,2899.9,431.92,100,100,100,7.31,74.3,100,0,0.06,0.01,,97.14,100,-103.94,50.72,12.06,100
,25-Apr-23,404-02-708035-11,99.91,99.81,,2483.41,509.46,97.67,100,100,7.04,78.17,100,0,0.17,0.01,,100,100,-102.93,51.66,14.99,100
,26-Apr-23,404-02-708035-11,99.95,99.89,,4343.13,635.75,100,100,100,7.21,72.12,100,0,0.54,0.03,,100,100,-104.29,52.94,10.32,100
,27-Apr-23,404-02-708035-11,100,100,,2791.49,383.63,100,100,100,6.24,80.7,100,0,0.55,0.05,,100,100,-104.55,48.46,14.33,100
PB_E_T2_HS_USG035B_B,23-Apr-23,404-02-708035-12,100,99.72,,12969.74,1698.17,100,100,100,9.38,8.9,100,0,0.55,0.02,,100,100,-100.41,6.3,3.19,100
,24-Apr-23,404-02-708035-12,99.28,99.92,,13861.17,752.24,97.96,100,100,8.65,15.9,100,0,0.16,0.01,,100,100,-101.65,9.75,4.33,100
,25-Apr-23,404-02-708035-12,100,100,,17571.41,457.95,100,100,,9.28,11.25,100,0,0.52,0.02,,100,100,-102.43,9.42,4.89,100
,26-Apr-23,404-02-708035-12,99.85,100,,11787.66,880.23,98.43,100,100,8.28,17.57,100,0,0.08,0.01,,100,100,-100.61,11.17,4.57,100
,27-Apr-23,404-02-708035-12,100,99.54,,26168.28,631.39,116.67,100,,9.68,7.28,100,0,0.77,0.07,,100,100,-102.35,10.53,4.76,100
PB_E_T2_HS_USG035C_C,23-Apr-23,404-02-708035-13,100,99.72,,7806.92,356.09,100,100,100,8.99,64.25,100,0,0.07,0.01,,100,100,-101.43,69.47,20.79,100
,24-Apr-23,404-02-708035-13,100,99.78,,5072.17,265.77,100,100,100,7.77,71.8,100,0,0.05,0.01,,100,100,-102.12,58.96,18.9,100
,25-Apr-23,404-02-708035-13,100,99.86,,3996.9,191.6,100,96.15,,7.66,81.33,100,0,0.02,0,,100,100,-98.14,59.34,20.07,100
,26-Apr-23,404-02-708035-13,99.88,99.87,,2727.36,249.45,100,96.43,100,7.53,85.7,100,0,0.02,0.01,,100,100,-99.27,63.21,21.21,100
,27-Apr-23,404-02-708035-13,100,99.88,,23518.18,366.97,100,100,100,10.14,35.05,100,0,0.09,0.01,,100,100,-100.78,72.38,17.49,100
PB_E_T2_HS_USG104A_A,23-Apr-23,404-02-700104-11,99.88,99.85,,4027.17,370.48,100,100,100,8.52,82.22,100,0,0.01,0.01,,100,100,-102.84,105.53,24.96,100
,24-Apr-23,404-02-700104-11,99.92,99.78,,2539.59,340.38,97.06,98.39,100,8.03,91.1,100,0,0,0.01,,100,100,-102.3,89.17,23.83,100
,25-Apr-23,404-02-700104-11,99.73,99.83,,4195.7,283.61,97.22,100,100,8.23,84.42,100,0,0,0.01,,100,100,-103.04,89.6,20.68,100
,26-Apr-23,404-02-700104-11,99.84,99.83,,6356.27,302.13,98.28,100,100,8.62,73.65,100,0,0,0.06,,100,100,-102.04,90.9,18.04,100
,27-Apr-23,404-02-700104-11,100,99.92,,4579.3,417.8,100,98.91,100,8.85,81.3,100,0,0.02,0.01,,100,100,-102.85,92.83,19.16,100
PB_E_T2_HS_USG104B_B,23-Apr-23,404-02-700104-12,100,99.86,,2920.6,378.97,97.83,100,100,8.11,92.1,100,0,0.09,0.02,,100,100,-102.85,92.62,21.31,100
