Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH]
,27-Mar-23,99.65,99.68,0.11,2525.14,188.85,99.57,0,8.63,-113.1,0.47,88.11,100,100,100,0.04,0.05,90.082,105.89,91.52,,
,28-Mar-23,99.67,99.61,0.12,2555.83,260.71,99.7,0,8.4,-112.79,0.4,88.58,100,99.59,100,0.04,0.07,87.8755,110.26,92.79,,
CH_E_F1_OM_MOGW31D_D,24-Mar-23,99.43,99.87,0.14,6720.14,220.79,98.45,0,7.51,-115.98,0,100,100,100,100,0.07,0.04,26.128,39.25,53.31,,
,25-Mar-23,99.9,99.95,0.03,15829.86,726.63,98.84,0,8.83,-116.29,0.83,100,100,97.3,100,0.03,0.03,29.5413,48.95,47.8,,
,26-Mar-23,99.9,99.78,0,15637.73,1101.12,99.38,0,9.28,-116.58,0,100,100,100,100,0.01,0.02,22.4601,37.79,22.96,,
,27-Mar-23,100,99.94,0.18,21021.7,671.61,99.38,0,8.34,-116.04,0,97.96,100,100,100,0.05,0.02,24.2059,53.34,29.18,,
,28-Mar-23,99.85,99.84,0.04,13173.75,717.83,100,0,8.73,-115.55,0,100,100,100,100,0.03,0.04,24.7025,38.13,39.59,,
CH_E_F1_OM_PATT30A_A,24-Mar-23,99.94,98.86,0.08,4151.16,1748,97.23,100,9.6,-116.28,1,100,100,97.14,100,0.09,0.04,90.6041,42,84.41,,
,25-Mar-23,99.81,97.03,0.33,4923.14,1836.54,95.62,100,8.81,-115.23,0,99.58,100,98.02,100,0.07,0.02,65.4611,56.01,78,,
,26-Mar-23,100,99.14,0.07,6159.57,1295.37,97.14,100,9.21,-114.27,1.06,100,100,100,100,0.14,0.13,48.8096,32.61,65.17,,
,27-Mar-23,100,99.18,0.17,14165.34,2970.14,99.39,100,8.76,-113.8,0,100,100,99.21,,0.25,0.4,20.5298,21.41,27.12,,
,28-Mar-23,100,100,0.17,13481.52,4082.81,98.94,100,9.23,-113.7,0,98.88,100,100,100,0.07,0.02,23.6047,25.93,29.29,,
CH_E_F1_OM_PATT30B_B,24-Mar-23,99.76,100,0.13,7364.07,982.89,99.82,100,9.28,-117.01,0,99.53,100,100,100,0.04,0.03,50.6627,24.38,66.77,,
,25-Mar-23,100,99.75,0,9525.1,2666.13,99.72,100,9.34,-116.13,0,99.48,100,98.7,100,0.13,0.04,48.3176,21.83,55.58,,
,26-Mar-23,99.89,99.84,0.06,9411.14,362.49,99.6,100,9.36,-115.89,0,98.47,100,100,100,0.06,0.03,52.7353,22.18,55.37,,
,27-Mar-23,100,99.77,0.12,6315.73,733.03,99.31,100,9.42,-116.89,0,96.19,100,100,100,0.04,0.42,76.7182,29.24,68.06,,
,28-Mar-23,100,100,0.05,10138.81,742.09,99.18,100,10.03,-116.86,0,99.6,100,,100,0.01,0.02,76.7773,37.95,67.6,,
CH_E_F1_OM_PATT30C_C,24-Mar-23,100,100,0.39,8420.2,1568.16,100,100,8.47,-114.85,0,99.17,100,100,100,0.04,0.03,18.2698,12.79,30.19,,
,25-Mar-23,100,100,0.08,8150,680.79,100,100,9.31,-114.86,0,99.53,100,100,100,0.02,0.01,38.9782,19.77,76.56,,
,26-Mar-23,100,98.87,0.1,6210.19,1988.69,100,100,9.14,-115.58,0,90.56,100,100,100,0.06,0.05,53.4383,28.33,72.02,,
,27-Mar-23,99.91,98.95,0.21,4201.7,1259.71,97.93,100,9.12,-115.39,0,95.83,100,100,100,0.05,0.03,50.6928,32.23,83.03,,
,28-Mar-23,100,99.23,0,3996.23,2141.16,98.43,100,8.59,-115.64,0,99,100,100,100,0.03,0.02,57.0881,47.04,85.93,,
CH_E_F1_OM_PATT30D_D,24-Mar-23,99.87,99.88,0.37,2705.54,317.02,65.81,100,6.97,-113.38,1.46,83.67,100,98.41,99.11,0.35,0.19,68.9063,77.65,86.79,,
,25-Mar-23,99.9,99.51,0.25,1507.53,180.59,66.11,100,7.09,-113.17,0.79,87.5,100,98.57,100,0.27,0.1,72.4756,75.38,95.4,,
,26-Mar-23,99.87,99.74,0.26,4180.15,268.23,60.7,100,8.07,-113.02,0.68,90.34,100,97.98,100,0.24,0.18,74.6928,74.58,71.68,,
,27-Mar-23,99.86,99.45,0.35,1877.74,182.16,67.34,100,7.04,-112.45,2.4,71.21,100,98.96,99,0.23,0.1,60.5289,77.91,88.75,,
,28-Mar-23,99.8,98.86,0.56,2016.07,246.9,62.2,100,6.72,-113.5,1.77,88.95,100,97.87,100,0.19,0.09,66.8015,65.17,89.84,,
CH_E_F1_OM_RICHI8A_A,24-Mar-23,98.53,95.75,2.2,4493.73,50.05,97.59,98.33,8.39,-101.13,2.2,73.79,99.07,96.46,,4.42,1.2,26.4531,223.52,54.86,,
,25-Mar-23,99.36,97.84,1.02,6182.76,119.15,97.65,100,7.81,-100.56,1.38,86.22,99.16,97.17,,2.92,0.84,24.5295,212.78,55.96,,
,26-Mar-23,99.17,97.49,1.53,9382.8,69.02,98,100,8.92,-103.47,0.4,69.17,100,97.16,,0.29,0.24,31.2351,77.74,53.26,,
,27-Mar-23,99.06,98.06,1.54,7514.13,121.85,98.1,100,8.09,-100.48,2.28,80.21,99.07,96.16,,1.13,1.17,25.9572,243.33,46.76,,
,28-Mar-23,98.23,96.6,2.23,4233.87,15.56,97.87,100,8.47,-101.61,1.29,62.76,99.44,96.64,,1.31,1.22,30.6385,244.38,50.86,,
CH_E_F1_OM_RICHI8B_B,24-Mar-23,98.34,96.7,1.6,26358.51,151.24,98.91,,11.75,-94.13,5.67,100,98.92,98.25,,25.2,1.55,8.8489,25.84,9.42,,
,25-Mar-23,98.45,92.79,8.22,12848.26,95.58,97.35,100,10.13,-93.25,1.87,69.53,98.75,100,,24.31,0.34,8.9958,26.29,25.91,,
,26-Mar-23,98.31,97.46,3.47,14504.71,82.82,98.85,100,9.9,-93.2,2.38,53.62,100,100,,28.06,1.21,5.1595,9.03,17.26,,
,27-Mar-23,100,98,2.47,26109.55,183.63,98.5,,11.81,-92.8,9.71,77.78,94.98,99.12,,36.62,5.14,6.9272,31.72,13.09,,
,28-Mar-23,98.06,99.59,1.46,23517.66,273.44,98.94,100,11.24,-94.19,4.66,70.27,97.78,98.51,,32.51,1.18,10.4563,31.07,14.92,,
CH_E_F1_OM_RICHI8C_C,24-Mar-23,98.02,95.38,1.46,4588.96,82.88,98.22,100,8.96,-101.54,0.23,60.8,97.55,99.8,,0.2,0.21,42.6412,216.97,56.98,,
,25-Mar-23,98.2,96.8,1.46,5553.74,120.56,97.1,100,9.39,-101.64,0.11,69.84,100,99.36,,0.19,0.22,46.9903,198.52,63.66,,
,26-Mar-23,99.75,99.57,0.15,12116.27,226.96,98.95,100,9.73,-101.93,0,87.01,99.43,99.48,,0.07,0.14,35.4247,99.7,40.56,,
,27-Mar-23,98.22,97.22,0.98,5869.21,98.73,97.92,100,8.68,-101.52,0.21,71.36,100,99.21,,0.21,0.25,49.1238,224.98,58.21,,
,28-Mar-23,99.12,93.15,1.45,24943,342.27,98.06,100,10.54,-101.59,0,80.65,100,98.93,,0.18,0.14,53.9335,239.45,30.88,,
CH_E_F1_OM_TARA33A_A,24-Mar-23,100,100,0,3823.36,1116.17,100,,6.13,-111.1,0,,100,100,,0.06,0.01,4.168,7.89,38.3,,
,25-Mar-23,99.32,100,0.48,8345.79,1125.91,97.93,,7.23,-111.97,3.33,100,100,100,100,0.37,0.14,10.7465,18.14,25.85,,
,26-Mar-23,99.83,99.79,0.41,6487.43,384.98,100,100,6.46,-112.37,0,100,100,100,100,0.17,0.05,8.002,12.07,22.49,,
,27-Mar-23,99.51,98.76,0,8904.44,205.29,100,,7.02,-112.09,0,100,100,98.68,,0.43,0.19,5.5817,10.08,19.61,,
,28-Mar-23,99.82,100,0,5812.08,2223.88,99.72,100,6.36,-111.37,4,100,100,100,50,1.22,0.28,9.2853,12.55,32.42,,
CH_E_F1_OM_TARA33B_B,24-Mar-23,99.79,99.88,0.07,2127.02,694.93,97.12,100,7.21,-111.97,0,97.08,100,97.29,100,0.09,0.04,46.3015,87.45,91.21,,
,25-Mar-23,99.91,99.71,0,3983.98,977.71,87.2,100,7.74,-112.64,0,98.31,100,94.42,100,0.07,0.06,43.1916,61.2,78.22,,
,26-Mar-23,99.92,99.42,0.09,5323.58,1192.95,78.62,100,7.43,-113.37,0,100,100,82.72,83.33,0.07,0.06,46.7972,71.23,67.21,,
,27-Mar-23,100,99.86,0,6450.1,3734.22,89.67,100,7.75,-112.64,0,100,100,98.18,100,0.08,0.05,26.9185,50.34,44.62,,
,28-Mar-23,99.85,99.62,0.32,2537.61,519.14,98.28,100,7.09,-111.83,0,97.78,100,97.04,100,0.1,0.12,33.5893,68.54,80.21,,
CH_E_F1_OM_TARA33B_M,24-Mar-23,99.59,99.49,0.22,1217.81,274.13,96.62,100,5,-108.91,0,97.04,99.11,97.62,100,0.59,0.2,40.2795,110.03,96.38,,
,25-Mar-23,99.77,99.77,0.27,2107.56,232.78,98.4,100,6.24,-110.26,0.43,96.85,100,98.94,100,0.08,0.17,51.6149,101.05,88.4,,
,26-Mar-23,100,100,0.1,5438.88,748.69,98.21,100,6.71,-111.13,0,99.46,100,99.12,100,0.08,0.1,54.0186,91.66,78.94,,
,27-Mar-23,99.77,99.23,0.14,1000.32,309.45,97.38,100,5.16,-110.79,0.27,94.13,100,99.17,91.94,0.35,0.19,33.4212,100.16,93.4,,
,28-Mar-23,99.39,99.02,0.48,551.95,281.07,97.97,100,5.41,-109.34,0.46,98.57,100,98.19,97.62,0.69,0.26,34.0935,119.47,95.12,,
CH_E_F1_OM_TARA33C_C,24-Mar-23,99.89,99.09,0.16,889.89,210.17,99.32,100,5.6,-110.11,0.48,99.78,100,99.12,96,0.09,0.14,46.5326,66.26,98.15,,
,25-Mar-23,99.8,99.92,0.06,3466.04,393.24,99.35,100,8.46,-110.67,0,98.84,100,99.71,100,0.03,0.05,67.8163,121.75,92.58,,
,26-Mar-23,100,99.4,1.48,6438.77,706.67,99.73,100,9.69,-111.72,0,100,100,99.64,73.68,0.05,0.07,99.8035,188.92,80.83,,
,27-Mar-23,99.88,99.42,0.19,5287.69,372.67,99.51,100,8.58,-113.3,0,98.76,100,99.61,100,0.06,0.04,57.0854,99.47,84.71,,
,28-Mar-23,99.86,99.87,0.47,1631.29,433.67,99.23,100,8.1,-112.37,0,99.19,100,99.27,100,0.1,0.12,71.8434,147.69,94.65,,
CH_E_F1_OM_TARA33C_N,24-Mar-23,100,99.74,0.14,1434.29,701.39,98.15,100,7.56,-109.72,0,97.25,100,99.32,100,0.16,0.17,50.5026,135.83,94.51,,
,25-Mar-23,99.9,99.77,0.1,2438.39,413.16,98.84,100,8.2,-110.42,0,99.26,100,98.58,100,0.06,0.09,54.6206,111.99,92.49,,
,26-Mar-23,99.6,99.46,0.07,1753.81,482.54,98.02,100,6.29,-111.21,0,98.91,100,98.2,100,0.07,0.11,55.1594,129.97,94.88,,
,27-Mar-23,99.84,99.4,0.14,1165.58,173.89,96.86,100,5.77,-111.14,0,96.51,99.31,97.92,96.3,0.25,0.19,34.1163,82.26,91.51,,
,28-Mar-23,99.97,99.5,0.18,3730.44,689.18,97.76,100,8.64,-110.4,0.33,99.44,100,98.91,100,0.22,0.14,50.2717,102.62,80.97,,
CH_E_F1_OM_TARA33D_D,24-Mar-23,99.83,99.57,0.24,1804.65,317.81,98.85,100,7.02,-111.84,0,99.2,100,97.45,100,0.23,0.07,67.4304,108.28,97.96,,
,25-Mar-23,99.94,99.76,0.07,5984.18,555.12,97,100,7.83,-111.7,0,98.16,100,97.12,100,0.04,0.06,59.0401,79.77,68.51,,
,26-Mar-23,99.73,99.2,0.08,3891.54,698.49,98.91,100,7.02,-111.9,0,99.59,100,98.03,100,0.07,0.11,56.8517,73.4,80.38,,
,27-Mar-23,100,99.14,0.48,6443.43,455.14,99.54,100,7.33,-112.88,0,99.3,100,99.29,100,0.03,0.04,31.3397,49.58,60.11,,
,28-Mar-23,99.65,99.14,0.42,2959.33,274.96,98.38,100,6.99,-111.98,0,93.92,100,97.76,100,0.09,0.07,41.5803,61.33,75.91,,
CH_E_F1_OM_VADA12A_A,24-Mar-23,99.89,99.87,0.14,5835.42,553.23,99.16,100,8.61,-114.5,0,83.15,100,100,,0.02,0.04,49.4801,120.57,78.85,,
,25-Mar-23,100,99.89,0,6390.49,747.45,99.28,100,7.94,-114.29,0,86.81,100,100,,0.03,0.05,50.8956,134.07,67.15,,
,26-Mar-23,99.82,99.92,0.15,4839.84,557.51,97.73,100,8.09,-114.5,0,90.34,100,100,,0.03,0.04,54.8326,114.15,80.28,,
,27-Mar-23,100,99.44,0.1,4705.68,598.87,99.74,100,8.01,-114.76,0,83.58,100,100,,0.03,0.08,46.7526,132.3,75.72,,
,28-Mar-23,99.84,99.87,0.32,3454.41,592.68,99.27,100,8.28,-114.14,0.33,81.55,99.4,99.75,,0.02,0.04,57.8936,118.72,88.17,,
CH_E_F1_OM_VADA12B_B,24-Mar-23,100,99.62,0.04,5818.47,1350.39,99.8,100,8.79,-113.68,0,89.21,100,99.78,,0.03,0.05,48.5832,188.12,69.65,,
,25-Mar-23,99.91,99.89,0.04,6469.16,334.37,98.81,,8.94,-113.66,0,92.61,99.43,100,,0.02,0.03,51.2638,192.88,81.21,,
,26-Mar-23,100,100,0.05,11619.29,674.92,96.94,,10.12,-113.69,0,98.17,100,100,,0.02,0.05,54.9688,166.54,45.88,,
,27-Mar-23,100,100,0,5158.84,798.5,100,100,9.07,-113.59,0,93.18,100,100,,0.02,0.11,54.0089,223.55,83.3,,
,28-Mar-23,99.67,99.74,0.03,3462.28,474.81,99.79,100,8.76,-113.38,0,83.4,100,99.68,,0.02,0.11,63.4691,179.22,92.77,,
CH_E_F1_OM_VADA12C_C,24-Mar-23,99.78,99.61,0.15,8626.93,334.79,97.84,100,8.15,-112.18,0,90.06,100,100,,0.03,0.02,55.6302,101.59,60.02,,
,25-Mar-23,100,99.81,0.06,5769.08,309.82,97.38,100,8.02,-112,0,99.14,100,99.27,,0.05,0.06,48.879,108,63.51,,
,26-Mar-23,99.98,99.68,0.04,4144.54,549.91,98.55,100,8.19,-112.48,0,85.42,99.49,100,,0.03,0.04,54.4934,87.38,76.53,,
,27-Mar-23,99.92,100,0.08,6319.31,447.99,99.04,100,8.44,-112.34,0,98.33,100,98.25,,0.07,0.06,51.2471,96.74,64.26,,
,28-Mar-23,99.96,99.67,0.05,4265.78,402,98.95,100,8.38,-112.25,0,73.96,100,99.83,,0.07,0.07,64.0928,99.99,84.67,,
CH_E_F1_OM_VALU12A_A,24-Mar-23,99.32,99.28,0.31,5154.05,291.86,99.48,100,8.85,-111.86,0,93.52,100,99.74,93.94,0.04,0.04,56.293,129.66,69.07,,
,25-Mar-23,99.72,99.72,0.39,7590.44,534.48,99.59,100,9.06,-112.61,0.31,95.64,100,99.33,98.82,0.1,0.08,56.6477,93.2,61.64,,
,26-Mar-23,99.9,99.83,0.07,7192.78,393.74,99.47,100,8.56,-113.86,0,96.46,100,100,96.88,0.04,0.06,47.131,75.99,54.83,,
,27-Mar-23,99.91,99.79,0.12,2869.24,427.29,99.51,100,8.46,-112.24,0,88.21,100,100,98.73,0.07,0.08,66.5632,151.51,82.53,,
,28-Mar-23,99.91,99.65,0.09,5313.45,387.85,99.78,100,8.36,-112.35,0,92.95,100,100,100,0.12,0.16,66.5372,156.03,72.54,,
CH_E_F1_OM_VALU12B_B,24-Mar-23,99.33,99.09,0.32,11091.44,370.98,99.65,100,8.93,-95.48,1.06,91.32,100,100,95.16,0.44,0.26,26.7962,79.42,39.06,,
,25-Mar-23,99.16,98.5,0.92,6499.22,438.26,99.7,100,8.67,-95.27,0.43,89.61,100,99.45,100,0.22,0.15,21.8138,60.43,41.91,,
,26-Mar-23,99.62,99.56,0.39,13745.86,210.82,83.28,100,10.39,-94.89,0,86,100,89.5,100,0.69,0.62,17.0917,32.93,19.82,,
,27-Mar-23,99.39,99.42,0.43,6532.4,139.11,83.11,100,8.64,-95.45,0.57,84.31,99.6,82.96,95,1.3,0.33,29.4569,90.92,45.04,,
,28-Mar-23,99.63,98.68,0.62,9699.36,190.38,88.17,100,8.8,-95.71,0.58,86.64,100,90.22,96.97,0.37,0.16,25.7346,84.14,34.38,,
CH_E_F1_OM_VALU12D_D,24-Mar-23,,,,,,,,,,,,,,,,,0,0,,,
,25-Mar-23,99.85,99.35,0.07,3693.71,240.3,99.57,100,7.85,-110.47,0,74.41,100,99.69,100,0.09,0.05,33.8236,82.97,73.32,,
,26-Mar-23,99.95,99.84,0.06,9202.13,664.64,99.07,100,8.77,-111.99,0,99.06,100,100,90,0.05,0.06,42.0512,68.38,41.58,,
,27-Mar-23,99.85,99.39,0.28,5157.79,199.82,99.39,100,8.58,-111.31,0,93.4,100,99.54,100,0.04,0.04,57.8857,142.94,66.72,,
,28-Mar-23,99.8,99.82,0.24,7833.18,295.09,99.85,100,8.96,-111.1,0,100,100,100,100,0.05,0.05,55.741,145.9,54.47,,
CH_E_F1_OM_VAND31A_A,24-Mar-23,98.44,100,0,17884.79,3139.01,97.34,,9.94,-118.14,0,100,100,96.08,,0.16,0.04,5.645,22.04,11.15,,
,25-Mar-23,100,98.15,0.36,8053.91,5042.99,97.53,100,9.55,-118.12,0,100,100,98.73,,0.27,0.05,9.2613,20.72,15.14,,
,26-Mar-23,99.46,100,0,18560.78,913.66,96.65,,9.19,-118.87,0,100,100,99.1,,0.2,0.06,4.705,15.99,7.65,,
,27-Mar-23,98.72,98.43,0,21265.26,7427.18,94.99,,9.81,-118.26,2.17,100,100,97.83,,0.28,0.38,5.3325,20.8,6.6,,
,28-Mar-23,100,100,0.69,17536.12,2468.93,96.68,,10.22,-118.14,0,100,100,98.58,,0.44,0.1,5.9517,22.07,11.55,,
CH_E_F1_OM_VAND31A_A ,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,,,,,,,,,,,,,,,,,,,,,
CH_E_F1_OM_VAND31B_B,24-Mar-23,99.49,100,0.23,13832.44,1130.85,99.09,100,9.76,-115.92,0.4,100,100,100,,0.09,0.05,35.9017,84.34,37.62,,
,25-Mar-23,100,99.78,0,4300.71,1003.33,99.47,100,8.06,-116.18,0,100,100,100,,0.06,0.05,35.7266,87.87,69.23,,
,26-Mar-23,99.7,100,0.11,9179.64,4114.57,99.25,,8.26,-116.45,0,100,100,99.64,,0.09,0.05,34.3093,63.04,41.17,,
,27-Mar-23,99.78,100,0.24,9384.87,794.67,99.75,100,9.45,-116.38,0,97.65,100,100,,0.12,0.06,31.7589,72.51,48.5,,
,28-Mar-23,100,100,0,13933.88,4046.83,99.65,100,8.4,-116.76,0.46,97.56,100,99.21,,0.11,0.06,34.0653,79.7,64.48,,
CH_E_F1_OM_VAND31B_B ,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,,,,,,,,,,,,,,,,,,,,,
CH_E_F1_OM_VAND31C_C,24-Mar-23,100,100,0.6,13496.09,1224.56,91.88,100,9.95,-118.2,0,100,100,98.39,,0.1,0.07,20.7489,39.27,25.58,,
,25-Mar-23,100,99.09,0,11997.82,606.74,86.29,,9.25,-118.09,0,100,100,96.18,,0.14,0.05,25.2333,31.03,38.87,,
,26-Mar-23,100,98.78,0,17665.61,523.85,89.04,,10.77,-118.39,0,100,100,97.56,,0.11,0.03,22.0058,28.98,24.39,,
,27-Mar-23,99.44,100,0.13,11190.05,1344.12,96.11,,9.63,-118.33,0,97.67,100,97.12,,0.13,0.04,19.5276,33.08,25.53,,
,28-Mar-23,100,100,0,7067.78,1663.38,89.53,100,10.1,-118.39,0,100,100,97.46,,0.12,0.06,19.307,28.8,17.16,,
CH_E_F1_OM_VAND31C_C ,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,,,,,,,,,,,,,,,,,,,,,
CH_E_F3_OM_ASHO23A_A,24-Mar-23,98.89,99.87,0.16,18205.72,318.28,98.83,100,9.13,-90.26,0,100,99.44,100,,29.02,0.13,56.2404,39.53,64.21,,
,25-Mar-23,99.7,99.92,0.18,9732.69,317.66,99.86,100,8.27,-90.28,0,99.79,100,100,,35.18,0.15,70.1837,34.84,75.92,,
,26-Mar-23,99.8,99.8,0.26,11277.62,416.93,99.01,100,8.35,-90.32,0,100,100,99.55,,28.91,0.09,64.8586,28.48,70.39,,
,27-Mar-23,99.77,99.61,0.2,3122.49,125.39,98.94,100,8.41,-90.33,0,99.64,100,99.76,,32.62,0.08,69.3926,40.97,79.44,,
,28-Mar-23,100,99.82,0.09,21438.36,2579.92,100,,9.66,-90.29,0.79,100,100,100,,31.26,0.12,69.5164,38.57,43.94,,
CH_E_F3_OM_ASHO23B_B,24-Mar-23,99.85,99.7,0.22,3967.53,232.93,99.48,100,8.04,-101.1,0,98.32,100,98.86,,0.07,0.11,131.0913,275.07,93.38,,
,25-Mar-23,99.88,99.64,0.28,6060.61,273.37,97.65,100,8.11,-101.17,0,99.03,100,98.17,,0.09,0.13,119.4424,259.71,87.74,,
,26-Mar-23,99.95,99.71,0.11,5501.59,267.89,99.26,100,7.56,-101.23,0.29,99.52,100,99.45,,0.06,0.07,127.098,213.58,92.7,,
,27-Mar-23,99.93,99.73,0.07,3297.49,219.92,99.12,100,7.62,-101.22,0,99.63,100,99.69,,0.06,0.09,120.621,274.63,97.81,,
,28-Mar-23,99.78,99.65,0.16,3233.48,318.45,99.04,95.24,7.83,-101.28,0.11,99.44,100,99.38,,0.05,0.11,117.2771,276.35,96.51,,
CH_E_F3_OM_ASHO23C_C,24-Mar-23,99.85,99.8,0.15,16795.76,240.18,99.54,100,7.84,-107.2,0,100,100,100,,0.04,0.04,58.37,141.44,43.55,,
,25-Mar-23,99.9,99.78,0.22,18837.36,513.27,99.18,100,8.87,-107.22,0,97.04,100,100,,0.04,0.05,56.6186,126.42,34.41,,
,26-Mar-23,99.88,99.87,0.06,16244.55,436.89,99.17,100,8.52,-107.31,0,100,98.51,100,,0.09,0.07,50.5947,95.76,38.9,,
,27-Mar-23,99.91,99.96,0.09,11602.54,1234.17,98.32,100,8.1,-107.07,0,99.32,100,100,,0.14,0.06,56.7917,144.64,52.95,,
,28-Mar-23,100,99.96,0.03,14851.76,469.62,99,,7.6,-107.05,0,100,100,99.79,,0.04,0.05,47.6641,117.92,40.13,,
CH_E_F3_OM_BESA12A_A,24-Mar-23,100,99.99,0.02,5652.59,961.84,99.13,100,9.23,-113.1,0,100,100,100,100,0.02,0.04,204.0063,329.66,83.45,,
,25-Mar-23,99.96,99.92,0.06,8057,664.54,98.98,100,9.12,-112.98,0,99.76,100,99.59,100,0.02,0.03,208.6295,310.62,81.16,,
,26-Mar-23,100,99.94,0.02,5940.88,698.94,99.34,100,9.05,-113.19,0,100,100,100,100,0.02,0.04,218.8222,270.3,88.17,,
,27-Mar-23,99.96,99.9,0.08,10341.06,643.79,99.71,100,9.34,-113.35,0,99.57,100,99.3,98.59,0.02,0.03,147.8823,181.51,76.23,,
,28-Mar-23,99.93,99.91,0.16,14724.65,1212.01,98.98,100,9.89,-113.47,0.16,100,100,99.06,100,0.03,0.05,84.507,123.38,53.79,,
CH_E_F3_OM_BESA12A_A,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,99.96,99.87,0.01,16494.78,410.62,98.85,100,9.83,-111.98,0.24,99.69,100,100,100,0.02,0.06,52.1587,42.94,63.48,,
CH_E_F3_OM_BESA12B_B,24-Mar-23,99.99,99.94,0.15,12921.34,918.19,98.84,100,9.43,-109.11,0.1,99.49,100,99.57,99.03,0.04,0.15,165.4306,222.62,64.08,,
,25-Mar-23,99.98,99.93,0.06,15710.91,612.58,99.4,100,10.19,-109.82,0,100,100,100,100,0.02,0.03,161.7224,207.98,61.03,,
,26-Mar-23,99.96,99.97,0,18972.12,458.42,99.34,100,9.86,-111.47,0,97.93,100,100,100,0.02,0.04,139.8815,179.17,55.95,,
,27-Mar-23,99.95,99.98,0.08,8564.88,507.55,99.75,100,9.58,-110.96,0,98.59,100,100,100,0.01,0.04,134.0023,190.79,75.84,,
,28-Mar-23,99.99,99.92,0.12,15428.4,620.2,98.88,100,9.43,-111.79,0,100,100,100,100,0.02,0.03,91.3648,138.08,62,,
CH_E_F3_OM_BESA12B_B,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,99.91,99.88,,19670.47,476.92,99.11,,,-110.36,0.2,99.78,100,100,100,0.01,0.06,49.582,48.25,,,
CH_E_F3_OM_BESA12C_C,24-Mar-23,99.98,99.95,0.07,31491.53,1212.36,98.23,100,10.24,-114.42,0,100,100,100,98.48,0.02,0.05,84.8233,124.62,28.43,,
,25-Mar-23,99.98,99.94,0.06,29888.1,2852.81,98.44,100,9.96,-114.51,0,100,100,100,100,0.04,0.11,72.3205,119.22,26.35,,
,26-Mar-23,100,100,0.04,36680.43,775.56,99.37,100,10.58,-114.62,0,99.62,100,100,100,0.01,0.02,77.992,95.65,25.59,,
,27-Mar-23,100,99.87,0,34157,558.64,97.35,100,10.35,-114.87,0,99.25,100,99.16,98.72,0.02,0.03,46.142,82.73,21.26,,
,28-Mar-23,99.95,99.95,0,29227.35,9234.32,97.06,100,10.6,-115.3,0,99.58,100,99.03,100,0.03,0.02,33.6606,56.62,23.23,,
CH_E_F3_OM_BESA12C_C,24-Mar-23,,,,,,,,,,,,,,,,,,,,,
,25-Mar-23,,,,,,,,,,,,,,,,,,,,,
,26-Mar-23,,,,,,,,,,,,,,,,,,,,,
,27-Mar-23,,,,,,,,,,,,,,,,,,,,,
,28-Mar-23,100,100,0,36476.15,5195.16,99,100,9.98,-113.99,0,100,100,100,100,0.01,0.02,15.0266,13.45,18.35,,
CH_E_F3_OM_BHAR19A_A,24-Mar-23,100,99.9,0.19,8949.68,353.94,99.17,100,6.63,-108.93,0,100,100,99.57,100,0.09,0.07,25.5332,66.84,36.48,,
,25-Mar-23,99.84,99.8,0.2,8265.85,407.38,99.59,100,6.69,-109.08,0.54,100,100,99.23,100,0.1,0.12,25.5454,60.49,34.73,,
