"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
,"19 Feb 23","404-96-905815-1",58.85,98.67,100.00,2.15,1544.34,6722.71,10.11,95.96,89.29,0.00,0.00,10.78,100.00,0.00,0.02,0.05,,10.59,100.00,100.00,0.00,-119.49,1.7622,8.61,,,0.00,7.00,5.68,95.00,99.00,50.00,56.00,27.00,46.00,,
,"20 Feb 23","404-96-905815-1",52.33,98.63,100.00,0.00,2797.77,8169.07,9.62,98.59,100.00,0.00,0.00,10.94,100.00,0.00,0.02,0.04,,13.15,91.67,100.00,0.00,-119.46,1.3675,3.61,,,0.00,7.00,10.10,140.00,142.00,65.00,65.00,31.00,33.00,,
,"21 Feb 23","404-96-905815-1",68.09,100.00,100.00,2.22,1385.44,6322.38,7.31,81.25,100.00,0.00,0.00,10.49,,0.00,0.00,0.06,,9.96,100.00,100.00,0.00,-119.48,1.6639,5.02,,,0.00,1.00,5.18,13.00,16.00,101.00,101.00,1.00,74.00,,
"HR_ZQ_F3_OM_JAIS15B_B","17 Feb 23","404-96-905815-2",63.48,100.00,99.12,0.00,1903.82,10493.03,9.05,97.96,98.13,0.00,0.00,10.60,100.00,0.00,0.31,0.18,,10.05,93.75,100.00,0.00,-117.47,1.4528,14.77,,,0.00,12.00,6.75,96.00,98.00,105.00,107.00,233.00,81.00,,
,"18 Feb 23","404-96-905815-2",79.48,100.00,100.00,0.52,2148.12,5761.63,7.65,96.40,100.00,0.00,0.00,14.13,100.00,0.00,0.17,0.16,,11.24,97.94,100.00,0.00,-118.19,2.3184,8.84,,,0.00,13.00,5.89,107.00,111.00,84.00,84.00,227.00,168.00,,
,"19 Feb 23","404-96-905815-2",69.33,100.00,100.00,0.00,1681.50,7918.94,6.81,100.00,100.00,0.00,0.00,12.06,100.00,0.00,0.08,0.26,,9.65,98.39,94.12,0.00,-118.23,2.7401,7.70,,,0.00,12.00,5.65,54.00,54.00,45.00,45.00,97.00,217.00,,
,"20 Feb 23","404-96-905815-2",55.36,100.00,100.00,0.27,2225.13,12897.84,8.02,97.77,88.82,0.00,0.00,11.44,100.00,0.00,0.12,0.11,,10.34,99.04,100.00,0.00,-118.13,3.0127,10.90,,,0.00,13.00,6.94,219.00,224.00,135.00,152.00,193.00,117.00,,
,"21 Feb 23","404-96-905815-2",58.17,100.00,100.00,0.70,1737.31,7873.99,9.17,97.52,97.72,0.00,0.00,8.41,100.00,0.00,0.23,0.19,,11.00,98.36,100.00,0.00,-118.11,1.6811,10.59,,,0.00,17.00,7.39,118.00,121.00,257.00,263.00,307.00,167.00,,
"HR_ZQ_F3_OM_JAIS15C_C","17 Feb 23","404-96-905815-3",64.01,99.64,98.74,0.59,1737.42,5741.42,7.89,93.49,99.25,0.00,0.00,21.40,100.00,0.00,0.19,0.24,,8.33,96.24,100.00,0.00,-118.39,3.6335,42.40,,,0.00,37.00,9.65,517.00,553.00,266.00,268.00,640.00,573.00,,
,"18 Feb 23","404-96-905815-3",55.88,100.00,100.00,0.00,1921.74,7309.79,8.51,89.90,99.44,0.00,0.00,24.04,100.00,0.00,0.09,0.45,,7.65,83.05,100.00,0.00,-118.84,10.2419,27.35,,,0.00,22.00,10.46,178.00,198.00,179.00,180.00,329.00,1240.00,,
,"19 Feb 23","404-96-905815-3",66.78,100.00,98.81,0.31,2279.33,9659.65,7.71,92.20,100.00,0.00,0.00,19.70,100.00,2.22,0.11,0.23,,9.55,94.68,100.00,0.00,-118.73,8.5276,25.80,,,0.00,22.00,7.81,331.00,359.00,215.00,215.00,530.00,603.00,,
,"20 Feb 23","404-96-905815-3",73.03,99.32,98.15,0.74,2530.56,4180.59,6.98,97.54,99.15,0.00,0.00,33.95,95.35,0.00,0.33,0.93,,10.72,91.62,98.33,0.00,-118.69,9.1058,23.16,,,0.00,52.00,11.74,437.00,448.00,232.00,234.00,1459.00,2685.00,,
,"21 Feb 23","404-96-905815-3",60.89,100.00,100.00,0.31,2097.90,3881.58,7.35,90.59,99.42,0.00,0.00,18.94,100.00,0.00,0.11,0.57,,9.12,94.50,98.70,0.00,-118.78,4.7852,29.56,,,0.00,32.00,8.25,154.00,170.00,345.00,347.00,447.00,1402.00,,
"HR_ZQ_F3_OM_JAND18A_A","17 Feb 23","404-96-243118-1",94.08,100.00,99.57,0.92,2504.37,4882.57,5.70,100.00,93.29,0.00,0.00,24.64,100.00,0.00,0.15,0.51,,6.69,100.00,92.86,0.00,-119.95,5.4035,2.28,,,0.00,24.00,5.02,48.00,48.00,153.00,164.00,118.00,403.00,,
,"18 Feb 23","404-96-243118-1",96.00,100.00,100.00,1.26,1612.80,5016.84,5.78,100.00,90.15,0.00,0.00,20.79,100.00,0.00,0.07,0.21,,2.27,100.00,100.00,0.00,-119.97,4.9645,1.43,,,0.00,11.00,4.78,52.00,52.00,119.00,132.00,26.00,89.00,,
,"19 Feb 23","404-96-243118-1",94.86,99.40,100.00,3.40,1998.80,6150.46,6.01,98.41,97.10,0.00,0.00,29.14,100.00,0.00,0.02,0.12,,4.53,100.00,66.67,0.00,-119.82,4.7760,2.71,,,0.00,10.00,6.19,62.00,63.00,134.00,138.00,13.00,61.00,,
,"20 Feb 23","404-96-243118-1",98.98,100.00,100.00,0.60,2253.61,8015.28,6.06,100.00,92.65,0.00,0.00,17.59,100.00,0.00,0.10,0.61,,8.03,100.00,80.00,0.00,-119.88,3.4611,1.36,,,0.00,9.00,4.06,34.00,34.00,63.00,68.00,34.00,163.00,,
,"21 Feb 23","404-96-243118-1",90.48,100.00,100.00,5.88,1465.12,20741.86,8.28,100.00,100.00,0.00,0.00,11.97,100.00,0.00,0.03,0.58,,8.18,100.00,100.00,0.00,-119.88,3.4117,1.58,,,0.00,10.00,2.25,6.00,6.00,17.00,17.00,7.00,139.00,,
"HR_ZQ_F3_OM_JAND18B_B","17 Feb 23","404-96-243118-2",66.67,100.00,98.68,1.34,1964.30,5430.90,6.61,100.00,27.12,0.00,0.00,41.61,100.00,0.00,0.10,0.06,,10.19,100.00,0.00,0.00,-119.17,12.1624,5.86,,,0.00,3.00,5.96,100.00,100.00,83.00,306.00,139.00,45.00,,
,"18 Feb 23","404-96-243118-2",68.61,100.00,100.00,0.67,3097.38,6442.51,7.16,96.69,93.02,0.00,0.00,35.44,100.00,0.00,0.04,0.04,,15.21,100.00,50.00,0.00,-119.23,12.2172,5.62,,,0.00,20.00,7.59,117.00,121.00,120.00,129.00,42.00,73.00,,
,"19 Feb 23","404-96-243118-2",63.28,100.00,100.00,0.62,2153.32,5460.12,7.11,97.59,35.44,0.00,0.00,43.17,100.00,0.00,0.14,0.08,,14.52,100.00,100.00,0.00,-118.81,10.2172,10.05,,,0.00,13.00,7.34,162.00,166.00,101.00,285.00,255.00,136.00,,
,"20 Feb 23","404-96-243118-2",58.06,100.00,100.00,0.00,2994.12,6682.91,7.88,98.20,93.86,0.00,0.00,28.45,100.00,0.00,0.04,0.09,,12.42,100.00,77.78,0.00,-118.89,7.8181,7.43,,,0.00,8.00,6.47,109.00,111.00,260.00,277.00,39.00,102.00,,
,"21 Feb 23","404-96-243118-2",60.77,100.00,100.00,0.47,2217.20,8631.00,7.38,99.35,86.67,0.00,0.00,26.20,100.00,0.00,0.04,0.11,,13.34,100.00,82.76,0.00,-119.11,9.6480,6.72,,,0.00,20.00,5.66,152.00,153.00,403.00,465.00,57.00,135.00,,
"HR_ZQ_F3_OM_JAND18C_C","17 Feb 23","404-96-243118-3",81.92,99.50,99.72,2.43,1867.25,4552.02,6.51,86.86,68.13,0.00,0.00,38.17,100.00,0.00,0.09,0.42,,10.26,100.00,100.00,0.00,-119.85,10.9635,4.37,,,0.00,29.00,7.93,119.00,137.00,310.00,455.00,123.00,385.00,,
,"18 Feb 23","404-96-243118-3",77.25,99.78,100.00,1.57,3052.34,5196.43,7.15,97.39,51.97,100.00,0.00,40.12,100.00,0.00,0.25,0.33,,10.58,92.11,97.56,0.00,-119.86,13.4766,5.28,,,0.00,34.00,10.91,112.00,115.00,211.00,406.00,390.00,420.00,,
,"19 Feb 23","404-96-243118-3",90.04,100.00,99.02,1.39,2150.73,5257.36,7.01,86.72,75.93,0.00,0.00,40.37,100.00,0.00,0.08,1.13,,10.38,93.94,85.71,0.00,-119.53,12.9145,6.60,,,0.00,22.00,9.30,111.00,128.00,183.00,241.00,98.00,808.00,,
,"20 Feb 23","404-96-243118-3",71.44,100.00,100.00,1.28,2146.74,5856.39,7.47,95.20,77.27,0.00,0.00,31.95,100.00,0.00,0.13,0.17,,9.63,86.67,100.00,0.00,-119.64,11.5766,6.82,,,0.00,15.00,7.94,119.00,125.00,520.00,673.00,153.00,178.00,,
,"21 Feb 23","404-96-243118-3",82.26,98.65,99.17,0.70,1994.55,6879.77,6.82,100.00,73.62,0.00,0.00,33.15,100.00,0.00,0.08,0.18,,10.90,95.45,100.00,0.00,-119.70,10.8436,9.26,,,0.00,40.00,5.57,75.00,75.00,360.00,489.00,119.00,221.00,,
"HR_ZQ_F3_OM_JHAM94A_A","17 Feb 23","404-96-905794-1",31.00,100.00,99.63,0.66,8596.29,4980.90,6.37,95.20,96.88,0.00,0.00,41.84,100.00,0.00,0.13,0.62,,10.57,98.43,91.67,0.00,-115.08,15.0072,37.79,,,0.00,73.00,15.82,218.00,229.00,186.00,192.00,537.00,1889.00,,
,"18 Feb 23","404-96-905794-1",15.09,100.00,99.63,0.10,1702.39,4446.34,6.63,95.88,93.98,100.00,0.00,52.59,100.00,0.00,0.21,0.49,,11.15,96.43,95.24,0.00,-115.92,20.4967,29.40,,,0.00,120.00,13.60,186.00,194.00,281.00,299.00,676.00,1022.00,,
,"19 Feb 23","404-96-905794-1",12.24,100.00,99.93,0.33,2690.04,6519.99,6.72,95.88,99.12,0.00,0.00,46.25,100.00,0.00,0.08,0.50,,9.49,100.00,91.89,0.00,-116.33,21.8916,24.51,,,0.00,78.00,13.30,163.00,170.00,224.00,226.00,277.00,1139.00,,
,"20 Feb 23","404-96-905794-1",8.17,99.81,99.78,0.00,2012.11,11522.72,7.43,100.00,99.35,0.00,0.00,27.15,100.00,0.00,0.04,0.56,,10.31,98.37,100.00,0.00,-115.92,22.5345,26.94,,,0.00,146.00,6.89,62.00,62.00,154.00,155.00,146.00,1365.00,,
,"21 Feb 23","404-96-905794-1",41.78,99.86,99.53,0.30,2053.00,2275.47,6.53,96.77,54.45,100.00,0.00,71.27,99.08,0.00,0.07,0.72,,10.52,99.11,97.18,0.00,-115.48,20.3493,33.09,,,0.00,125.00,15.82,300.00,310.00,618.00,1135.00,352.00,2468.00,,
"HR_ZQ_F3_OM_JHAM94B_B","17 Feb 23","404-96-905794-2",33.20,99.54,99.78,0.19,1815.12,4234.42,7.00,97.87,97.28,0.00,0.00,46.94,100.00,0.00,0.13,0.61,,11.39,99.50,98.18,0.00,-112.60,18.1401,33.64,,,0.00,122.00,19.25,780.00,797.00,572.00,588.00,391.00,1209.00,,
,"18 Feb 23","404-96-905794-2",48.60,99.55,99.62,0.13,2651.29,4310.43,7.07,96.64,96.32,100.00,0.00,51.89,100.00,1.06,0.12,0.49,,12.87,98.95,94.12,0.00,-112.95,28.0094,23.19,,,0.00,100.00,15.97,777.00,804.00,654.00,679.00,495.00,1513.00,,
,"19 Feb 23","404-96-905794-2",47.19,99.75,99.64,0.29,2244.77,5479.35,6.99,97.24,97.38,100.00,0.00,46.89,100.00,0.00,0.18,0.22,,10.57,95.88,94.12,0.00,-113.07,24.8329,21.65,,,0.00,64.00,13.08,704.00,724.00,520.00,534.00,551.00,361.00,,
,"20 Feb 23","404-96-905794-2",24.64,99.66,99.74,0.26,2076.95,3356.25,7.18,98.30,86.61,100.00,0.00,62.54,99.12,0.87,0.06,0.43,,8.42,98.34,100.00,0.00,-112.94,26.7133,26.44,,,0.00,129.00,16.58,811.00,825.00,802.00,926.00,216.00,992.00,,
,"21 Feb 23","404-96-905794-2",33.12,99.51,99.67,0.29,2597.29,6367.40,7.39,98.24,98.45,100.00,0.00,42.63,100.00,0.00,0.08,0.61,,12.28,98.69,95.45,0.00,-112.81,25.6883,28.57,,,0.00,109.00,14.62,614.00,625.00,951.00,966.00,244.00,1226.00,,
"HR_ZQ_F3_OM_JHAM94C_C","17 Feb 23","404-96-905794-3",16.28,99.74,99.91,0.24,3198.47,11424.09,8.56,97.28,99.01,0.00,0.00,35.95,98.39,0.00,0.18,0.40,,11.02,96.34,90.00,0.00,-117.65,18.3632,19.26,,,0.00,66.00,12.43,143.00,147.00,300.00,303.00,272.00,506.00,,
,"18 Feb 23","404-96-905794-3",2.41,99.92,99.73,0.41,3289.30,11557.36,8.33,100.00,99.20,0.00,0.00,34.44,100.00,0.00,0.19,0.44,,10.98,98.68,94.74,0.00,-118.42,29.9741,21.94,,,0.00,78.00,13.04,60.00,60.00,373.00,376.00,601.00,1210.00,,
,"19 Feb 23","404-96-905794-3",3.60,100.00,100.00,0.22,2344.77,10679.82,8.55,96.30,49.83,0.00,0.00,38.19,100.00,0.00,0.03,0.14,,13.59,95.56,100.00,0.00,-118.49,27.9635,16.82,,,0.00,74.00,16.93,52.00,54.00,449.00,901.00,67.00,212.00,,
,"20 Feb 23","404-96-905794-3",12.05,99.67,99.40,2.16,3159.32,11548.06,8.70,94.85,80.09,0.00,0.00,37.46,100.00,0.00,0.07,0.26,,8.24,100.00,100.00,0.00,-118.49,25.0374,16.19,,,0.00,54.00,17.44,92.00,97.00,563.00,703.00,161.00,365.00,,
,"21 Feb 23","404-96-905794-3",8.56,99.82,99.95,0.00,2899.64,7315.05,8.90,97.73,47.26,0.00,0.00,42.27,100.00,0.00,0.08,0.30,,12.98,98.68,100.00,0.00,-118.40,25.8107,24.28,,,0.00,52.00,13.24,86.00,88.00,449.00,950.00,337.00,772.00,,
"HR_ZQ_F3_OM_JLHK75A_A","17 Feb 23","404-96-904075-1",9.68,100.00,99.08,0.00,1930.44,9250.87,9.16,99.73,99.35,0.00,0.00,25.61,100.00,0.00,0.13,1.77,,9.37,98.95,100.00,0.00,-116.99,17.4953,9.02,,,0.00,34.00,8.97,373.00,374.00,306.00,308.00,142.00,1838.00,,
,"18 Feb 23","404-96-904075-1",13.64,99.26,100.00,0.50,1901.87,8695.36,9.50,98.71,99.29,0.00,0.00,35.26,100.00,0.00,0.08,2.76,,10.13,98.25,100.00,0.00,-117.11,17.3104,9.50,,,0.00,18.00,12.51,230.00,233.00,278.00,280.00,160.00,4303.00,,
,"19 Feb 23","404-96-904075-1",14.75,99.68,99.59,0.00,1657.51,5243.01,8.47,99.60,98.62,0.00,0.00,47.53,96.43,0.00,0.03,0.96,,9.90,96.36,100.00,0.00,-117.06,19.6785,11.24,,,0.00,31.00,15.33,252.00,253.00,215.00,218.00,42.00,1192.00,,
,"20 Feb 23","404-96-904075-1",11.21,99.69,100.00,0.28,4173.08,10323.65,9.52,99.57,97.83,0.00,0.00,32.73,100.00,0.00,0.09,1.97,,9.48,98.51,100.00,0.00,-116.83,15.6566,8.57,,,0.00,27.00,12.80,234.00,235.00,360.00,368.00,122.00,2159.00,,
,"21 Feb 23","404-96-904075-1",7.64,99.73,99.40,0.13,2298.08,12336.92,10.41,99.30,97.71,0.00,0.00,21.00,100.00,0.00,0.07,1.28,,11.07,100.00,100.00,0.00,-116.48,14.3404,8.42,,,0.00,20.00,11.26,285.00,287.00,342.00,350.00,99.00,1335.00,,
"HR_ZQ_F3_OM_JLHK75B_B","17 Feb 23","404-96-904075-2",32.07,100.00,99.82,0.14,1500.59,4808.72,7.14,97.64,99.43,100.00,0.00,39.64,100.00,0.00,0.16,0.09,,6.24,95.00,90.91,0.00,-117.55,11.3486,4.14,,,0.00,33.00,10.12,539.00,552.00,351.00,353.00,176.00,67.00,,
,"18 Feb 23","404-96-904075-2",35.47,100.00,98.12,0.00,924.04,7493.38,7.34,97.93,99.23,100.00,0.00,26.67,100.00,0.00,0.04,0.07,,7.05,100.00,100.00,0.00,-117.68,13.2736,3.07,,,0.00,19.00,6.44,237.00,242.00,257.00,259.00,30.00,38.00,,
,"19 Feb 23","404-96-904075-2",20.73,100.00,99.79,0.00,1604.05,15677.88,8.37,96.23,100.00,0.00,0.00,18.12,100.00,0.00,0.01,0.17,,4.37,100.00,75.00,0.00,-117.67,12.7268,3.73,,,0.00,7.00,3.70,51.00,53.00,20.00,20.00,7.00,84.00,,
,"20 Feb 23","404-96-904075-2",39.11,99.58,100.00,0.00,1140.53,9076.70,7.83,98.38,99.04,0.00,0.00,20.33,100.00,0.00,0.03,0.16,,4.09,100.00,100.00,0.00,-117.52,9.8471,3.41,,,0.00,23.00,5.22,243.00,247.00,207.00,209.00,26.00,73.00,,
,"21 Feb 23","404-96-904075-2",33.14,99.39,100.00,0.52,972.76,4543.23,7.10,99.46,99.18,100.00,0.00,26.78,100.00,0.00,0.02,0.15,,2.53,100.00,100.00,0.00,-117.47,8.0524,3.15,,,0.00,9.00,7.89,185.00,186.00,365.00,368.00,17.00,60.00,,
"HR_ZQ_F3_OM_JLHK75C_C","17 Feb 23","404-96-904075-3",41.31,100.00,99.61,0.10,922.51,5861.10,8.60,99.66,99.72,0.00,0.00,31.44,100.00,0.00,0.04,1.13,,7.23,100.00,100.00,0.00,-116.83,10.6009,4.29,,,0.00,28.00,9.88,293.00,294.00,357.00,358.00,37.00,827.00,,
,"18 Feb 23","404-96-904075-3",66.49,100.00,100.00,1.62,1267.39,5060.65,7.69,99.08,98.64,100.00,0.00,28.35,100.00,0.00,0.03,0.44,,8.87,100.00,100.00,0.00,-116.88,9.3769,4.18,,,0.00,20.00,8.10,323.00,326.00,291.00,295.00,30.00,270.00,,
,"19 Feb 23","404-96-904075-3",46.53,100.00,99.39,0.33,857.60,5342.84,7.78,98.55,99.37,100.00,0.00,30.37,100.00,0.00,0.07,1.15,,6.79,97.56,66.67,0.00,-116.95,11.0280,6.01,,,0.00,41.00,10.64,339.00,344.00,472.00,475.00,108.00,1013.00,,
,"20 Feb 23","404-96-904075-3",55.28,100.00,100.00,0.60,1615.22,8891.37,8.82,99.67,98.97,0.00,0.00,27.51,93.33,12.50,0.13,0.36,,7.39,100.00,100.00,0.00,-116.65,10.5135,4.52,,,0.00,32.00,14.01,306.00,307.00,386.00,390.00,194.00,320.00,,
,"21 Feb 23","404-96-904075-3",65.79,99.53,99.38,2.41,789.31,5257.54,7.71,98.56,96.05,0.00,0.00,26.31,100.00,0.00,0.06,0.65,,8.68,97.96,100.00,0.00,-116.22,8.0225,3.83,,,0.00,41.00,7.63,274.00,278.00,633.00,659.00,73.00,510.00,,
"HR_ZQ_F3_OM_JMKR62A_A","17 Feb 23","404-96-905062-1",31.30,99.88,100.00,0.06,1878.22,11003.39,8.96,100.00,99.87,100.00,0.00,29.16,100.00,0.00,0.14,0.52,,10.26,99.07,97.89,0.00,-118.16,7.7065,17.15,,,0.00,60.00,5.62,90.00,90.00,742.00,743.00,409.00,981.00,,
,"18 Feb 23","404-96-905062-1",45.58,99.77,99.71,0.27,1719.04,4188.63,7.28,99.54,99.45,0.00,0.00,33.37,100.00,1.89,0.15,0.43,,9.44,98.53,100.00,0.00,-118.04,8.1006,11.51,,,0.00,37.00,8.74,430.00,432.00,1277.00,1284.00,199.00,506.00,,
,"19 Feb 23","404-96-905062-1",39.28,99.84,100.00,0.08,1777.62,9629.81,8.78,100.00,100.00,0.00,0.00,24.74,100.00,0.00,0.22,0.39,,8.17,98.21,96.08,0.00,-117.86,7.3927,12.77,,,0.00,18.00,5.61,79.00,79.00,655.00,655.00,508.00,592.00,,
,"20 Feb 23","404-96-905062-1",44.32,99.51,99.31,0.12,1730.93,4211.77,7.31,99.82,99.25,100.00,0.00,33.58,96.00,0.00,0.29,0.60,,11.35,100.00,90.74,0.00,-117.91,6.0574,13.43,,,0.00,39.00,6.30,553.00,554.00,1063.00,1071.00,737.00,1076.00,,
,"21 Feb 23","404-96-905062-1",37.65,99.47,99.54,0.22,1678.38,5320.18,6.99,99.58,95.51,0.00,0.00,39.18,100.00,3.23,0.32,0.60,,10.61,96.47,100.00,0.00,-118.08,8.9240,13.42,,,0.00,51.00,9.49,238.00,239.00,724.00,758.00,848.00,1053.00,,
"HR_ZQ_F3_OM_JMKR62B_B","17 Feb 23","404-96-905062-2",26.55,100.00,100.00,0.14,1941.12,4214.28,7.06,98.86,99.46,100.00,0.00,27.51,100.00,3.03,0.01,0.09,,12.75,98.31,100.00,0.00,-118.75,7.3321,16.87,,,0.00,41.00,6.48,174.00,176.00,1295.00,1302.00,47.00,218.00,,
,"18 Feb 23","404-96-905062-2",24.98,100.00,100.00,0.00,1983.03,3627.30,7.30,100.00,99.23,100.00,0.00,39.35,100.00,0.00,0.35,0.21,,8.92,100.00,100.00,0.00,-118.67,8.8121,12.44,,,0.00,22.00,9.00,181.00,181.00,1426.00,1437.00,821.00,247.00,,
,"19 Feb 23","404-96-905062-2",27.35,99.92,100.00,0.15,2170.18,4213.78,6.95,98.41,99.41,0.00,0.00,34.15,100.00,0.00,0.10,0.13,,8.73,95.56,100.00,0.00,-118.41,8.6407,14.23,,,0.00,33.00,8.66,247.00,251.00,1344.00,1352.00,313.00,292.00,,
,"20 Feb 23","404-96-905062-2",34.00,99.93,99.76,0.13,2170.59,4502.52,7.07,99.28,99.15,0.00,0.00,36.93,100.00,0.00,0.05,0.12,,12.37,100.00,100.00,0.00,-118.60,9.4046,11.31,,,0.00,45.00,9.18,274.00,276.00,1514.00,1527.00,110.00,204.00,,
,"21 Feb 23","404-96-905062-2",31.80,100.00,99.81,0.11,1802.94,6267.21,7.26,98.78,98.85,0.00,0.00,34.64,100.00,0.00,0.11,0.72,,10.49,100.00,100.00,0.00,-118.94,9.6256,15.25,,,0.00,49.00,11.37,242.00,245.00,1203.00,1217.00,317.00,1294.00,,
"HR_ZQ_F3_OM_JMKR62C_C","17 Feb 23","404-96-905062-3",12.06,99.95,99.89,0.05,1571.82,3990.82,8.87,98.40,99.84,100.00,0.00,78.41,100.00,0.00,0.74,0.77,,11.76,100.00,100.00,0.00,-118.80,42.4399,19.86,,,0.00,74.00,28.52,123.00,125.00,1869.00,1872.00,4115.00,2822.00,,
,"18 Feb 23","404-96-905062-3",10.18,100.00,99.95,0.34,1764.80,3624.60,8.86,98.84,99.74,100.00,0.00,77.11,100.00,0.00,0.39,1.16,,12.18,94.74,100.00,0.00,-118.76,44.8468,22.26,,,0.00,44.00,28.71,171.00,173.00,3112.00,3120.00,1091.00,2494.00,,
,"19 Feb 23","404-96-905062-3",10.68,99.96,99.89,0.00,1860.34,3328.31,8.62,99.12,99.49,100.00,0.00,73.86,100.00,0.00,0.83,0.86,,11.28,100.00,100.00,0.00,-118.56,42.6764,22.91,,,0.00,51.00,34.61,226.00,228.00,3128.00,3144.00,3298.00,3242.00,,
,"20 Feb 23","404-96-905062-3",26.05,100.00,100.00,0.15,1842.83,3061.59,8.44,100.00,99.83,0.00,0.00,79.81,100.00,0.00,0.13,0.23,,12.61,94.74,100.00,0.00,-118.85,40.4973,27.44,,,0.00,123.00,37.02,205.00,205.00,3426.00,3432.00,760.00,851.00,,
,"21 Feb 23","404-96-905062-3",18.37,100.00,100.00,0.16,1954.36,1982.13,8.73,96.97,99.72,0.00,0.00,83.94,100.00,0.00,0.42,0.68,,11.72,100.00,100.00,0.00,-118.73,43.0754,27.92,,,0.00,65.00,32.39,128.00,132.00,2163.00,2169.00,1257.00,2250.00,,
"HR_ZQ_F3_OM_JNGC65A_A","17 Feb 23","404-96-244565-1",34.35,98.33,99.69,0.45,2512.71,3939.36,5.70,97.42,94.08,0.00,0.00,62.47,100.00,0.00,0.23,1.07,,10.19,97.51,88.68,0.00,-116.56,20.7296,33.91,,,0.00,93.00,15.97,1093.00,1122.00,334.00,355.00,986.00,3028.00,,
,"18 Feb 23","404-96-244565-1",50.93,99.39,99.15,0.14,1918.70,3688.74,6.01,95.15,97.28,0.00,0.00,88.02,100.00,0.00,0.63,0.95,,9.34,98.69,90.91,0.00,-116.77,20.6800,30.46,,,0.00,78.00,13.36,353.00,371.00,143.00,147.00,1949.00,2370.00,,
,"19 Feb 23","404-96-244565-1",48.45,99.10,95.60,1.16,1833.73,2302.37,5.84,95.68,48.73,0.00,0.00,61.67,100.00,0.00,0.81,0.65,,9.22,98.51,100.00,0.00,-116.75,19.9931,27.71,,,0.00,104.00,11.02,554.00,579.00,211.00,433.00,3309.00,1938.00,,
,"20 Feb 23","404-96-244565-1",31.37,99.27,98.89,0.88,1875.34,2020.33,6.20,96.74,98.01,0.00,0.00,62.12,100.00,0.00,0.41,0.59,,10.88,99.00,86.49,0.00,-116.68,15.3019,26.80,,,0.00,102.00,16.05,889.00,919.00,395.00,403.00,1443.00,1431.00,,
,"21 Feb 23","404-96-244565-1",53.73,96.39,96.46,1.59,1744.22,2421.68,6.23,96.27,71.55,0.00,0.00,47.44,100.00,4.65,0.87,1.95,,9.08,96.79,98.08,0.00,-116.73,14.0008,33.57,,,0.00,103.00,11.17,696.00,723.00,430.00,601.00,3670.00,5694.00,,
"HR_ZQ_F3_OM_JNGC65B_B","17 Feb 23","404-96-244565-2",23.29,99.54,98.42,0.64,1306.73,3623.52,5.60,99.35,29.93,0.00,0.00,66.33,100.00,0.00,0.34,1.24,,5.88,98.59,96.97,0.00,-110.96,21.5684,22.80,,,0.00,30.00,15.91,607.00,611.00,243.00,812.00,1067.00,2297.00,,
,"18 Feb 23","404-96-244565-2",24.50,100.00,100.00,0.77,2490.46,4419.66,6.14,97.94,99.35,0.00,0.00,47.62,100.00,2.22,0.32,1.03,,7.96,98.67,100.00,0.00,-112.40,20.6086,24.36,,,0.00,35.00,13.85,95.00,97.00,152.00,153.00,1133.00,2778.00,,
,"19 Feb 23","404-96-244565-2",24.04,99.27,100.00,0.85,1646.10,2313.23,5.23,99.44,31.76,100.00,0.00,71.84,100.00,2.33,0.66,1.66,,7.42,98.93,91.30,0.00,-111.60,20.5744,29.90,,,0.00,61.00,17.67,535.00,538.00,296.00,932.00,2996.00,4776.00,,
